qid,query,docno,text,score,rank
1037798,who is robert gray,2787508_0,Who is Henry Gray?,-11.018315315246582,49
1037798,who is robert gray,2787508_2,"He has been playing for more than seven decades, and has played with a multitude of artists including Robert Lockwood, Jr., Billy Boy Arnold, Morris Pejoe, the Rolling Stones, Muddy Waters and Howlin' Wolf among many others.",-11.020139694213867,50
1037798,who is robert gray,4297405_1,Gray asexuality or gray-sexuality (sometimes spelled grey) is the spectrum between asexuality and sexuality.,-11.031620979309082,51
1037798,who is robert gray,5904351_0,Definitions for robert e.,-11.037753105163574,52
1037798,who is robert gray,8417086_2,16,-11.118685722351074,53
1037798,who is robert gray,4291373_0,"Former 6ABC weather reporter Dave Roberts will cameo on 'Bones,' courtesy of his son David Boreanaz, who will also direct the episode by Ellen Gray, Television Critic",-11.127591133117676,54
1037798,who is robert gray,7950016_0,"Robert Reich is an American political economist, professor, author and political commentator who has a net worth of $4 million.",-11.212347030639648,55
1037798,who is robert gray,8230221_1,"Freddie Gray, once the nation’s most prominent symbol of distrust in police, went by the nickname “Pepper.”",-11.264053344726562,56
1037798,who is robert gray,7950016_2,Robert Reich was Secretary of Labor who served under President Bill Clinton.,-11.333148956298828,57
1037798,who is robert gray,2868741_0,"Lyon meets up with Gray and Juvia, much to the two’s surprise.",-11.334763526916504,58
1037798,who is robert gray,4296396_5,Native Americans associate gray with friendship.,-11.3777437210083,59
1037798,who is robert gray,3641634_4,"He explored 20 miles up the river as far as Grays Bay, a bay named for him later in the year by Lieutenant William Broughton of the Vancouver Expedition, who crossed the bar and traveled 100 miles up the Columbia.",-11.401330947875977,60
1037798,who is robert gray,4296396_0,Color Gray meaning.,-11.414085388183594,61
1037798,who is robert gray,5904351_2,Robert Edward Lee was an American career military officer who is best known for having commanded the Confederate Army of Northern Virginia in the American Civil War.,-11.465096473693848,62
1037798,who is robert gray,2868741_2,"Gray, who isn't satisfied by his answer and is obviously annoyed, again asks Lyon why he tagged up.",-11.529339790344238,63
1037798,who is robert gray,8223340_1,Elisha Gray was an American inventor who contested the invention of the telephone with Alexander Graham Bell.,-11.541891098022461,64
1037798,who is robert gray,2914156_1,"The iron gray horse was born in 1857 in Greenbrier County, which is now in West Virginia.",-11.657872200012207,65
1037798,who is robert gray,3681010_2,"The Rockies starter in this game is the pitcher who is, in fact, Jon Gray.",-11.678179740905762,66
1037798,who is robert gray,4297400_1,"1 Gray-A, gray-asexual, gray-sexual are terms used to describe individuals who feel as though their sexuality falls somewhere on the spectrum of sexuality between asexuality and sexuality.",-11.707801818847656,67
1037798,who is robert gray,1780966_0,Robert Kraft net worth: Robert Kraft is a Massachusetts-born businessman who has a net worth of $6.2 billion dollars.,-11.714324951171875,68
1037798,who is robert gray,2863296_1,"She brings him Johnny Adams (Robert Kent), a promising prizefighter.",-11.765883445739746,69
1037798,who is robert gray,4297405_2,"Individuals who identify with gray asexuality are referred to as being gray-A, a grace or a gray ace, and make up what is referred to as the ace umbrella.",-11.793742179870605,70
1037798,who is robert gray,8223340_2,"Elisha Gray invented a version of the telephone in his laboratory in Highland Park, Illinois.",-11.800753593444824,71
1037798,who is robert gray,7950016_1,"Robert Reich Robert Reich is an American political economist, professor, author and political commentator who has a net worth of $4 million.",-11.828779220581055,72
1037798,who is robert gray,8223340_0,"Updated June 30, 2017.",-11.860260963439941,73
1037798,who is robert gray,8760866_3,"He gained national attention for admitting that he did not vote in the August 4, 2015, primary, saying, I was in Jackson and had to do a lot of stuff and just lost track of time, to tell you the truth..",-11.872437477111816,74
1037798,who is robert gray,3387556_0,United States History.,-11.90345287322998,75
1037798,who is robert gray,7950016_3,"Robert Reich was born on June 24, 1946 in Scranton, Pennsylvania.",-11.921896934509277,76
1037798,who is robert gray,8223340_5,He studied electricity at Oberlin College.,-11.941349029541016,77
1037798,who is robert gray,1780966_2,"Robert Kraft made his fortune as Chairman and CEO of The Kraft Group, which holds assets in everything from paper to real estate.",-11.94944953918457,78
1037798,who is robert gray,4936037_0,"Robert Pattinson, who played Edward in Twilight.",-11.957170486450195,79
1037798,who is robert gray,3030654_4,"Pampa is the county seat of Gray County and is the principal city of the Pampa Micropolitan Statistical Area, which includes both Gray and Roberts counties.",-11.979166984558105,80
1037798,who is robert gray,1780966_1,Robert Kraft Robert Kraft net worth: Robert Kraft is a Massachusetts-born businessman who has a net worth of $6.2 billion dollars.,-11.990943908691406,81
1037798,who is robert gray,8760873_2,Today Nov. 2nd.,-12.018943786621094,82
1037798,who is robert gray,3620983_3,"That schedule prevented him from campaigning, aside from a couple of small events.",-12.102620124816895,83
1037798,who is robert gray,7995048_3,"She was born in the southern town of Atlanta, Georgia to Walter and Betty Roberts.",-12.117807388305664,84
1037798,who is robert gray,8010124_2,"She was born in the southern town of Atlanta, Georgia to Walter and Betty Roberts.",-12.117807388305664,85
1037798,who is robert gray,3295328_1,"About him, and lies down to pleasant dreams.",-12.15375804901123,86
1037798,who is robert gray,3295328_0,Like one who wraps the drapery of his couch.,-12.18880558013916,87
1037798,who is robert gray,4296396_4,Gray with more silver in it can be a very active color.,-12.205970764160156,88
1037798,who is robert gray,8223340_4,Elisha Gray was a Quaker from rural Ohio who grew up on a farm.,-12.216846466064453,89
1037798,who is robert gray,3030655_3,"Pampa is the county seat of Gray County and is the principal city of the Pampa Micropolitan Statistical Area, which includes both Gray and Roberts counties.",-12.22292423248291,90
1037798,who is robert gray,3681010_1,The other pitcher is not Jon Gray.,-12.260401725769043,91
1037798,who is robert gray,7822415_1,He discovered a great river and named it after his boat The Columbia.,-12.264406204223633,92
1037798,who is robert gray,2246946_1,"Robert Bakewell, who was born in Leicestershire in 1726, was a farmer of means who had a great influence on the Shorthorn breed although he never bred Shorthorn cattle.",-12.300453186035156,93
1037798,who is robert gray,3681010_4,He has impressed in his first two outings.,-12.303816795349121,94
1037798,who is robert gray,2246946_0,The Contribution of Robert Bakewell.,-12.304204940795898,95
1037798,who is robert gray,7822415_2,His discovery was the basis of America's claim to the Oregon Territory.,-12.348103523254395,96
1037798,who is robert gray,1308037_2,"Pampa is the county seat of Gray County and is the principal city of the Pampa Micropolitan Statistical Area, which includes both Gray and Roberts counties.Pampa hosts the Top 'O Texas Rodeo each year in July, which brings competitors from Texas and the surrounding states to Gray County.",-12.35037612915039,97
1037798,who is robert gray,3620983_4,He also didn't fundraise at all.,-12.398426055908203,98
1037798,who is robert gray,8223340_3,Background - Elisha Gray 1835-1901.,-12.405158996582031,99
1037798,who is robert gray,3030654_0,"Ironing in the kitchen, ca.",-12.426437377929688,100
1037798,who is robert gray,5904351_1,"Lee, Robert E. Lee, Robert Edward Lee(noun) American general who led the Confederate Armies in the American Civil War (1807-1870) Robert E. Lee.",-12.475834846496582,101
1037798,who is robert gray,4296396_3,People who favor gray can be the lone wolf type or narrow-minded.,-12.538772583007812,102
1037798,who is robert gray,473202_1,Help Community Log In,-12.547786712646484,103
1037798,who is robert gray,5538667_2,Age : 24.,-12.572028160095215,104
1037798,who is robert gray,8417086_0,"It's commonly believed that stress causes gray hairs (and many parents of teenagers or former presidents, whose hair often turns gray during office would likely attest to that).",-12.594820022583008,105
1037798,who is robert gray,7995048_5,Emma Roberts is also a famous actress.,-12.603825569152832,106
1037798,who is robert gray,8010124_4,Emma Roberts is also a famous actress.,-12.603825569152832,107
1037798,who is robert gray,3030655_0,"Pampa, Texas.",-12.634065628051758,108
1037798,who is robert gray,7995048_0,A password will be e-mailed to you.,-12.634184837341309,109
1037798,who is robert gray,473202_0,Someone's name who is active on Facebook has their name a light gray with what appears to be a symbol in front of the name (a NO symbol?) ---gray circle w...,-12.668139457702637,110
1037798,who is robert gray,4936037_1,"Robert Pattinson, who played Edward in <strong>Twilight</strong>.",-12.683673858642578,111
1037798,who is robert gray,8760864_7,All praises and thanks to God.,-12.702630996704102,112
1037798,who is robert gray,1520773_2,"He described it as radium emanation because it arose from the element radium, which he was working with.",-12.711747169494629,113
1037798,who is robert gray,2403951_0,"Robert Stack (I) (1919–2003) Straight Shooting - whether skeet shooting, or portraying Eliot Ness, Robert Stack always tells it like it is, and shoots straight.",-12.726083755493164,114
1037798,who is robert gray,8355398_1,Who is Emma Roberts?,-12.786275863647461,115
1037798,who is robert gray,2863296_0,"Annie (Ann Gillis), an orphan, (based on Harold Gray's comic strip but who is at no point in the film called 'Little Orphan Annie), is befriended by a fight manager, 'Pop' Corrigan (J. Farrell MacDonald).",-12.817151069641113,116
1037798,who is robert gray,8760864_6,He is bless coming in and bless coming out.,-12.841082572937012,117
1037798,who is robert gray,5538667_0,Height : 160 cm.,-12.860191345214844,118
1037798,who is robert gray,8087396_2,"Industrial Cuba Robert P. Porter Trinidad is little more than a finca, or rancho, but it has an agente, and quite a population of Chol indians.",-12.8668851852417,119
1037798,who is robert gray,3641634_1,"Discovering the Columbia River, May 1792 ...",-12.873525619506836,120
1037798,who is robert gray,8760870_0,Source: Courtney Ann Jackson/Twitter.,-12.880385398864746,121
1037798,who is robert gray,8760864_3,God does the impossible.,-12.910797119140625,122
1037798,who is robert gray,3295328_2,"Bryant first wrote this poem when he was about 17, after reading the British graveyard poets (e.g. Thomas Gray, Elegy Written in a Country Churchyard and Robert Blair, The Grave)and William Wordsworth's Lyrical Ballads.",-12.916400909423828,123
1037798,who is robert gray,8010124_6,She later married her current husband Daniel Moder.,-12.917756080627441,124
1037798,who is robert gray,6912814_1,"Andrew was also found in Brooklyn, New York and Tallahassee, Florida.",-12.932117462158203,125
1037798,who is robert gray,5538667_1,Weight : 51kg.,-12.944766998291016,126
1037798,who is robert gray,8760868_0,Mississippi Truck Driver Who Didn’t Vote Because He Was Out Of Town Wins Democratic Primary.,-12.967659950256348,127
1037798,who is robert gray,3030655_1,"Pampa is a city in Gray County, Texas, United States.",-12.979774475097656,128
1037798,who is robert gray,3030654_2,"Pampa is a city in Gray County, Texas, United States.",-12.979774475097656,129
1037798,who is robert gray,1308037_0,"Pampa is a city in Gray County, Texas, United States.",-12.987916946411133,130
1037798,who is robert gray,8760864_4,God uses the least among us to do his will.,-13.066197395324707,131
1037798,who is robert gray,2572535_2,Eleven years later Ida Gray became the first African- American woman to earn a dental degree.,-13.081123352050781,132
1037798,who is robert gray,3620983_5,"So with no money in the campaign bank, a man who admits he usually shies away from attention, clinched the nomination.",-13.091178894042969,133
1037798,who is robert gray,5538667_4,"She is a daughter of Julia’s Roberts brother, Eric Roberts.",-13.097940444946289,134
1037798,who is robert gray,8417086_1,"Science on this topic has frequently come up short, save a 2011 study published in the journal Nature and led by Nobel Prize winner Dr. Robert Lefkowitz.",-13.099821090698242,135
1037798,who is robert gray,8087396_1,"A finca is a piece of land, with definite boundaries or limits whether large or small, and whether it has buildings on it or not.",-13.15632438659668,136
1037798,who is robert gray,3030655_2,"The population was 17,994 as of the 2010 census.",-13.178804397583008,137
1037798,who is robert gray,4297400_0,Sexual attraction is not necessary for a person to be healthy.,-13.18800163269043,138
1037798,who is robert gray,3030654_3,"The population was 17,994 as of the 2010 census.",-13.189667701721191,139
1037798,who is robert gray,8760870_1,"JACKSON, MS (Mississippi News Now) -.",-13.195830345153809,140
1037798,who is robert gray,4788864_0,"The newlyweds reunited and shortly gave birth to their first son, Robert Lee Frost, who was named after the southern general, Robert E. Lee.",-13.220248222351074,141
1037798,who is robert gray,3030654_1,"1900, White Deer Museum.",-13.27754020690918,142
1037798,who is robert gray,2572535_1,She earned her degree from Robert Tanner Freeman who was the first African-American man to graduate with a dental degree.,-13.29505443572998,143
1037798,who is robert gray,3620983_1,I'm not a person who really wanted to run for Governor..,-13.302347183227539,144
1037798,who is robert gray,1308037_1,"The population is 17,994, according to the 2010 census.",-13.332573890686035,145
1037798,who is robert gray,7995048_2,"Julia Roberts was born Julia Fiona Roberts on October 28, 1967.",-13.33499526977539,146
1037798,who is robert gray,8010124_1,"Julia Roberts was born Julia Fiona Roberts on October 28, 1967.",-13.33499526977539,147
1037798,who is robert gray,1520771_0,"Radon gas was discovered in 1900 by Fredrich E. Dorn in Halle, Germany.",-13.346009254455566,148
1037798,who is robert gray,7995048_1,Julia Roberts Net Worth.,-13.394102096557617,149
1037798,who is robert gray,1520773_0,Discovery of Radon.,-13.419438362121582,150
1037798,who is robert gray,3641640_0,"The lower section of the Columbia River was first explored and described by Captain Bruno Heceta (sometimes spelled Hezeta), who named it Bahia de la Asumpcion.",-13.42016887664795,151
1037798,who is robert gray,2914156_0,General Lee’s Horses Traveller was used by General Robert E. Lee thoughout most of the Civil War.,-13.421125411987305,152
1037798,who is robert gray,1520771_1,"He described it as radium emanation because it arose from the element radium, which he was working with.",-13.425714492797852,153
1037798,who is robert gray,8355398_0,What is Emma Watson real name is it Emma or not?,-13.43039321899414,154
1037798,who is robert gray,8010124_5,Julia was once married to Lyle Lovett from 1993 to 1995.,-13.454021453857422,155
1037798,who is robert gray,4083926_1,"Digger pine (Pinus sabiniana), also called bull pine or gray pine, has limited commercial use today, but it once was important to California Indians, who used its seeds and parts of cones, bark, and buds as food supplements, and its twigs, needles, cones, and resin in basket and drum construction (23,30).",-13.463847160339355,156
1037798,who is robert gray,1499298_0,El Diablo is a name shared by several fictional characters published by DC Comics.,-13.493866920471191,157
1037798,who is robert gray,1520773_1,"Radon gas was discovered in 1900 by Fredrich E. Dorn in Halle, Germany.",-13.499686241149902,158
1037798,who is robert gray,8010124_0,Julia Roberts Net Worth.,-13.545050621032715,159
1037798,who is robert gray,8760867_1,A surprise came on the Democratic side in the race for Mississippi Governor.,-13.57455825805664,160
1037798,who is robert gray,8760870_2,A surprise came on the Democratic side in the race for Mississippi Governor.,-13.57455825805664,161
1037798,who is robert gray,8355398_2,"Answer Emma Rose Roberts (born February 10, 1991) is an American actress, the daughter of actor Eric Roberts and the niece of actresses Lisa Roberts Gillan and Ju…lia Roberts.",-13.600584983825684,162
1037798,who is robert gray,8087396_0,In life tadpoles from finca La Sumbadora were olive-tan above and dark gray with pale bluish gray irridescent spots ventrally.,-13.650495529174805,163
1037798,who is robert gray,7995048_4,"Julia has a brother, Eric Roberts, who is also an actor, and a sister Lisa Roberts, who is the mother to Emma Roberts.",-13.653286933898926,164
1037798,who is robert gray,8010124_3,"Julia has a brother, Eric Roberts, who is also an actor, and a sister Lisa Roberts, who is the mother to Emma Roberts.",-13.653286933898926,165
1037798,who is robert gray,5538667_3,"Emma Roberts is a popular American actress, who is well known to the society as Julia’s Roberts niece.",-13.660041809082031,166
1037798,who is robert gray,2572535_0,Lucy Beaman Hobbs was the first woman to graduate from a recognized dental school.,-13.669124603271484,167
1037798,who is robert gray,994978_1,The base was named after a Killeen native who was a pilot of a B-25 bomber on the famous Doolittle Raid on Tokyo in 1942.,-13.705266952514648,168
1037798,who is robert gray,3387556_1,"The lower section of the Columbia River was first explored and described by Captain Bruno Heceta (sometimes spelled Hezeta), who named it Bahia de la Asumpcion.",-13.811963081359863,169
1037798,who is robert gray,2157456_0,"Closest Airport to Killeen, TX.",-13.985023498535156,170
1037798,who is robert gray,6912814_0,"Another match for Andrew Hiers was found in West Palm Beach, Florida, listed as Andrew Allan Hiers, age 29.",-13.996750831604004,171
1037798,who is robert gray,8760864_2,"If God is for you, who can be against you.",-13.998801231384277,172
915593,what types of food can you cook sous vide,3538160_1,"Any type of meat—such as beef, pork, lamb, game, or poultry—is ideal for sous vide.",-0.006204273086041212,0
915593,what types of food can you cook sous vide,3538160_3,"Almost any vegetable can also be cooked sous vide with delicious results, as can eggs and many fruits.",-0.012247122824192047,1
915593,what types of food can you cook sous vide,82113_2,"Eggs come in their own wrappers—their shells—and we can sous vide foods that set as they cook, like custard, yogurt, and chicken liver pâté, in glass canning jars.)",-0.029331209138035774,2
915593,what types of food can you cook sous vide,8103065_0,"With a sous vide cooker, you can cook your eggs anywhere from just-set-enough-that-they-break-when-you-touch-them, to a rich, fudge-like consistency, to hard-boiled with no hint of chalkiness in the yolk.",-0.06412665545940399,3
915593,what types of food can you cook sous vide,2210593_1,"Sous-vide is a method of cooking food sealed in airtight plastic bags in a water bath for longer than normal cooking times—72 hours in some cases—at an accurately regulated temperature much lower than normally used for cooking, typically around 55 °C to 60 °C for meats and higher for vegetables.",-0.09255701303482056,4
915593,what types of food can you cook sous vide,3538163_3,"That said, there are some vegetables for which sous-vide cooking can't be beat.",-0.15946078300476074,5
915593,what types of food can you cook sous vide,8103065_1,Cooking eggs sous vide also allows you to make flawlessly egg-shaped poached eggs time after time.,-0.17172296345233917,6
915593,what types of food can you cook sous vide,4566816_1,"Sous vide is a culinary technique in which vacuum-sealed food is immersed in a water bath and cooked at a very precise, consistent temperature.This cooking technique typically involves cooking food for longer periods of time at a lower temperature.he term sous vide (pronounced soo–veed) is a French term, meaning under vacuum.",-0.1852075606584549,7
915593,what types of food can you cook sous vide,8002855_3,1 sous vide. sous vide pork loin roast.,-0.1967155486345291,8
915593,what types of food can you cook sous vide,82107_1,Sous vide is traditionally seen as an alternative method for cooking meats.,-0.21002361178398132,9
915593,what types of food can you cook sous vide,8402968_0,Sous-vide—French for “under-vacuum”—is an innovative cooking technique in which food is vacuum sealed and slow-cooked in water at constant low temperatures until it’s perfectly cooked through.,-0.23544907569885254,10
915593,what types of food can you cook sous vide,3538163_1,"I'm the first to admit that sous-vide is not the best way to cook everything, and that goes for the majority of my favorite vegetables.",-0.2465437352657318,11
915593,what types of food can you cook sous vide,6761346_4,"But, in MCAH, we give lots of tips on cooking sous vide in things you probably already have, like rice cookers or picnic coolers.",-0.26524466276168823,12
915593,what types of food can you cook sous vide,1396701_2,The sous vide (pronounced soo-veed) technique involves cooking food in vacuum-sealed pouches submerged in a water bath held at a precisely-controlled temperature.,-0.28909024596214294,13
915593,what types of food can you cook sous vide,2210591_1,"Sous vide is a culinary technique in which vacuum-sealed food is immersed in a water bath and cooked at a very precise, consistent temperature.",-0.30732962489128113,14
915593,what types of food can you cook sous vide,8402973_1,"Sous vide is a culinary technique in which vacuum-sealed food is immersed in a water bath and cooked at a very precise, consistent temperature.",-0.30732962489128113,15
915593,what types of food can you cook sous vide,82107_0,What kind of foods can you cook sous vide?,-0.30967023968696594,16
915593,what types of food can you cook sous vide,8178998_0,Sous-vide cooking involves cooking food in sealed plastic bags immersed in hot water for long periods of time.,-0.32572388648986816,17
915593,what types of food can you cook sous vide,4566817_0,Sous-vide—French for “under-vacuum”—is an innovative cooking technique in which food is vacuum sealed and slow-cooked in water at constant low temperatures until it’s perfectly cooked through.ous-vide—French for “under-vacuum”—is an innovative cooking technique in which food is vacuum sealed and slow-cooked in water at constant low temperatures until it’s perfectly cooked through.,-0.3479148745536804,18
915593,what types of food can you cook sous vide,210379_2,"It's only through association with the equipment used to cook sous-vide (vacuum-sealed) foods that the term sous-vide eggs has stuck, despite the fact that there is no vacuum involved in their preparation.",-0.35584649443626404,19
915593,what types of food can you cook sous vide,8178998_1,"Depending on the cut, type, and thickness of the meat or the type of food in question, cooking sous-vide for several hours is not out of the ordinary.",-0.38148796558380127,20
915593,what types of food can you cook sous vide,4691129_2,"That said, sous-vide is very effective for low-temp cooking because food inside the bags neither dries out nor loses flavor during prolonged cooking if proper temperature is maintained.",-0.5553136467933655,21
915593,what types of food can you cook sous vide,8103067_1,"With the precision of sous vide cooking, you can ensure that the juices and flavor stay packed inside that pork chop, right where they belong.",-0.5633085370063782,22
915593,what types of food can you cook sous vide,3573479_1,"Sous-vide, which is French for “under vacuum”, also called cryovacing, is a method of cooking that is intended to maintain the integrity of ingredients by heating them for an extended period of time at relatively low temperatures.",-0.6146035194396973,23
915593,what types of food can you cook sous vide,2923497_0,"(2) Sous vide “hard boiled” eggs: For a hard boiled egg cooked sous vide style, I love 160 degrees Fahrenheit (71 degrees Celsius), cooked for 60 minutes.At this temperature, eggs are a bit softer and creamier than the traditional hard boiled egg, making them more moist, but still capable of being cut into slices.2) Sous vide “hard boiled” eggs: For a hard boiled egg cooked sous vide style, I love 160 degrees Fahrenheit (71 degrees Celsius), cooked for 60 minutes.",-0.6154409646987915,24
915593,what types of food can you cook sous vide,7742098_1,"Sous-vide, French for under vacuum, involves poaching food that is vacuum sealed in a plastic bag.",-0.6295891404151917,25
915593,what types of food can you cook sous vide,82105_1,Cooking sous vide is about heating food just enough to make it taste really freaking great.,-0.6871869564056396,26
915593,what types of food can you cook sous vide,1772930_1,"Sous vide, if you recall, is the process of cooking food in a controlled-temperature water bath, using a vacuum sealer to protect your meat from the liquid.",-0.7006353139877319,27
915593,what types of food can you cook sous vide,4566815_1,"The term s ous vide (pronounced soo–veed) is a French term, meaning under vacuum.Sous vide is a culinary technique in which vacuum-sealed food is immersed in a water bath and cooked at a very precise, consistent temperature.This cooking technique typically involves cooking food for longer periods of time at a lower temperature.he term sous vide (pronounced soo–veed) is a French term, meaning under vacuum.",-0.7198232412338257,28
915593,what types of food can you cook sous vide,3538166_1,"From the French for ‘under vacuum’, sous vide is a method of cooking where ingredients are sealed in an airtight bag and submerged in a water bath.",-0.9645425081253052,29
915593,what types of food can you cook sous vide,8178996_3,3 10 Foods You Didn't Know You Could Cook Sous Vide.,-1.0026557445526123,30
915593,what types of food can you cook sous vide,1772930_2,"What you get from sous vide is your food cooked to exactly the temperature you want to kill bacteria and make it safe to eat, but not overcooking it.",-1.0348666906356812,31
915593,what types of food can you cook sous vide,3538164_2,"From the French for ‘under vacuum’, sous vide is a method of cooking where ingredients are sealed in an airtight bag and submerged in a water bath.",-1.0878112316131592,32
915593,what types of food can you cook sous vide,8402967_0,“Sous vide” is French for “under vacuum” and refers to the process of vacuum-sealing food and cooking it in temperature controlled water bath.,-1.2533026933670044,33
915593,what types of food can you cook sous vide,3538167_1,How to cook fruit sous vide.,-1.5100220441818237,34
915593,what types of food can you cook sous vide,5931266_1,"We rely on the convenience and control of sous vide cooking to turn out perfectly cooked baby back ribs, and then finish them with four hours of careful smoking (without ever letting the smoker get too hot).",-1.6543046236038208,35
915593,what types of food can you cook sous vide,82113_0,"Often, however, when you prepare food sous vide you’re packaging the food in plastic.",-1.766350269317627,36
915593,what types of food can you cook sous vide,1396704_1,"Problem is, you've never cooked sous vide before, and it's unlike any kind of cooking you've done in the past.",-1.8493796586990356,37
915593,what types of food can you cook sous vide,4566819_2,"Food safety is a concern, but doesn't generally an issue as long as you stick to the temperature and cooking time specified for the food you're cooking.imply put, sous vide cooking is the process of vacuum-sealing raw food in plastic pouches and cooking it slowly in a temperature-controlled water bath.",-2.1626033782958984,38
915593,what types of food can you cook sous vide,4566823_2,"It's also been accused of being wasteful, unnatural, and just plain weird.imply put, sous vide cooking is the process of vacuum-sealing raw food in plastic pouches and cooking it slowly in a temperature-controlled water bath.",-2.242605686187744,39
915593,what types of food can you cook sous vide,8103067_0,Cook them sous vide.,-2.6148300170898438,40
915593,what types of food can you cook sous vide,3523602_2,The food is only sometimes under vacuum when being prepared for sous vide cooking.,-2.7845919132232666,41
915593,what types of food can you cook sous vide,3538163_0,Sous-Vide Glazed Carrots ».,-3.3303892612457275,42
915593,what types of food can you cook sous vide,7837086_2,One of the best parts of sous vide cooking is that you don’t need to do much to your food before cooking.,-3.509335517883301,43
915593,what types of food can you cook sous vide,2210594_0,"sous vide means cooking under a vacuum You vacuum bag it, and then you stick it in an Thermal Immersion Circulator to precisely control the temperature.",-3.5483269691467285,44
915593,what types of food can you cook sous vide,82105_0,Let’s get this out of the way: Cooking sous vide (say “soo-veed”) is not about cooking with plastic.,-3.931006669998169,45
915593,what types of food can you cook sous vide,5931266_0,"Those who are puritanical about such matters might be shocked, but we prepare our ribs sous vide.",-3.9686522483825684,46
915593,what types of food can you cook sous vide,6923052_2,"When you use a sous vide at home, you’ll be cooking with water.",-3.9817793369293213,47
915593,what types of food can you cook sous vide,82109_0,"Here’s our answer: Water used to cook food sous vide is still clean and sanitary (provided your bag doesn’t break or leak), so you can use it to wash dishes, water your plants, hydrate your dog, bathe your baby, or fill your swimming pool.",-4.056642055511475,48
915593,what types of food can you cook sous vide,2744909_2,"The eggs are so smooth, light, and creamy that you’ll hardly realize they're simply scrambled eggs.t’s no secret that Heston Blumenthal, the master of molecular gastronomy, is a fan of sous vide cooking.",-4.349676609039307,49
915593,what types of food can you cook sous vide,3573479_0,How to Cook Using Sous Vide.,-4.429020404815674,50
915593,what types of food can you cook sous vide,5931265_1,"1 Make sure you get 48 hours of sous vide cooking in, or the ribs will be tough.",-4.687900543212891,51
915593,what types of food can you cook sous vide,7837084_0,"Sous vide cooking is made even easier with the Anova recipes app — simply choose your recipe, prepare your ingredients, and hit “connect” on the app.",-4.788801193237305,52
915593,what types of food can you cook sous vide,8455301_0,That's about the extent of what you need to start cooking sous vide.,-4.852903366088867,53
915593,what types of food can you cook sous vide,3538165_1,"The sous vide technique has been the secret of great chefs for decades, giving them the consistency and precision they need to meet their high standards.",-4.9017863273620605,54
915593,what types of food can you cook sous vide,7837084_2,The key to sous vide cooking is the “sous vide” (or “under vacuum”) part of the equation.,-4.909199237823486,55
915593,what types of food can you cook sous vide,2210595_0,sous vide means cooking under a vacuum.,-5.071267127990723,56
915593,what types of food can you cook sous vide,3538162_2,"Any bag used for sous vide cooking, however, should always be made of food grade plastic and approved for cooking.",-5.086014747619629,57
915593,what types of food can you cook sous vide,1396701_0,The sous vide technique has been the secret of great chefs worldwide for decades.,-5.100028991699219,58
915593,what types of food can you cook sous vide,82111_0,Become the Taylor Swift of perfectly cooked food by enrolling in our recipe-jammed classes: Cooking Sous Vide: Getting Started and Cooking Sous Vide: Beyond the Basics.,-5.846390724182129,59
915593,what types of food can you cook sous vide,82109_1,"You can also use that water to cook sous vide several times, if you have the space to keep it.",-5.9163641929626465,60
915593,what types of food can you cook sous vide,2210593_0,Sous-vide.,-6.146386623382568,61
915593,what types of food can you cook sous vide,6923052_1,We said it before and we’ll say it again: a sous vide machine is a better way to cook.,-6.258636951446533,62
915593,what types of food can you cook sous vide,3538164_1,Sous vide recipes.,-6.267516136169434,63
915593,what types of food can you cook sous vide,3538164_0,Sous vide recipes.,-6.314914703369141,64
915593,what types of food can you cook sous vide,275732_0,"You can cook it by thickness, using a sous vide thickness ruler, just long enough to bring it up to temperature.",-6.349140167236328,65
915593,what types of food can you cook sous vide,4566823_0,Sous vide cooking has been called revolutionary.,-6.461864471435547,66
915593,what types of food can you cook sous vide,4566819_1,"Some times cooking food sous vide means hours, sometimes it means entire days.",-6.57787561416626,67
915593,what types of food can you cook sous vide,6761346_2,"In fact, we usually use a water bath when cooking sous vide.",-6.625068664550781,68
915593,what types of food can you cook sous vide,82107_2,"However, the technique is extremely versatile, meaning all manner of ingredients can be cooked such as: Pork, Lamb, Beef, Chicken, Duck, Turkey, Quail.",-6.908540725708008,69
915593,what types of food can you cook sous vide,2744909_0,"It’s no secret that Heston Blumenthal, the master of molecular gastronomy, is a fan of sous vide cooking.",-6.984220504760742,70
915593,what types of food can you cook sous vide,7742098_0,"Vacuum packaging also allows for a special cooking method, sous-vide.",-7.206867218017578,71
915593,what types of food can you cook sous vide,275732_2,One of my favorite ways is to sous vide it for several hours then chill it in a 1/2 ice - 1/2 water bath.,-7.484196186065674,72
915593,what types of food can you cook sous vide,4566815_2,"The term s ous vide (pronounced soo–veed) is a French term, meaning under vacuum.",-7.590089797973633,73
915593,what types of food can you cook sous vide,4566816_2,"The term s ous vide (pronounced soo–veed) is a French term, meaning under vacuum.",-7.658232688903809,74
915593,what types of food can you cook sous vide,8402973_0,"The term s ous vide (pronounced soo–veed) is a French term, meaning under vacuum.",-7.6783976554870605,75
915593,what types of food can you cook sous vide,8178996_1,1 5 Common Misconceptions About Sous Vide Cooking.,-7.805735111236572,76
915593,what types of food can you cook sous vide,8455301_2,Check out my gift guide for aspiring sous vide cooks to get some ideas for other items to round out your collection.,-7.822292804718018,77
