qid,query,docno,text,score,rank
1131069,how many sons robert kraft has,1780965_1,Robert Kraft is the CEO and Chairman of the Kraft Group.,-9.434653282165527,37
1131069,how many sons robert kraft has,6809696_0,Robert Kraft Family Net Worth.,-9.516879081726074,38
1131069,how many sons robert kraft has,6661248_0,"As the New England Patriots head to Super Bowl LI, owner Robert Kraft has a net worth of $5.2 billion.",-9.550426483154297,39
1131069,how many sons robert kraft has,7610010_1,"Kraft, 73, began dating the 34-year-old actress in 2012, and the pair have been seen together frequently since.",-9.594300270080566,40
1131069,how many sons robert kraft has,8432053_1,The Krafts were an observant Orthodox Jewish family.,-9.630962371826172,41
1131069,how many sons robert kraft has,6907802_6,"Robert Kraft made his fortune as Chairman and CEO of The Kraft Group, which holds assets in everything from Robert K. Kraft is an American business magnate.",-9.758231163024902,42
1131069,how many sons robert kraft has,6661248_1,"He says the key is ambition As the New England Patriots head to Super Bowl LI, owner Robert Kraft has a net worth of $5.2 billion.",-9.776504516601562,43
1131069,how many sons robert kraft has,1780965_4,Robert Kraft’s net worth is an estimated $6.2 billion.,-9.811532974243164,44
1131069,how many sons robert kraft has,7275756_0,Wife Of Billionaire Patriots Owner Robert Kraft Dies.,-9.874251365661621,45
1131069,how many sons robert kraft has,8432054_0,"Patriots owner Robert Kraft has admitted there's some tension in his organization at times, but that it's the good kind.",-9.899547576904297,46
1131069,how many sons robert kraft has,5943518_0,"SEVEN YEARS LATER, Robert Kraft took the podium on the first day of the Patriots' 2015 training camp and, with a mix of bitterness and sadness, apologized to his team's fans.",-9.909529685974121,47
1131069,how many sons robert kraft has,6907806_1,"Born on 5 June 1941, he is the CEO of The Kraft Group.",-9.986494064331055,48
1131069,how many sons robert kraft has,1780970_1,"Born on 5 June 1941, he is the CEO of The Kraft Group.",-9.986494064331055,49
1131069,how many sons robert kraft has,6907806_0,Robert Kraft is a well-known name in the American business world.,-10.108170509338379,50
1131069,how many sons robert kraft has,1780970_0,Robert Kraft is a well-known name in the American business world.,-10.109691619873047,51
1131069,how many sons robert kraft has,7275757_0,She married Robert Kraft in June 1963 while she was a student at Brandeis.,-10.163008689880371,52
1131069,how many sons robert kraft has,1950963_0,Robert “Raven” Kraft is an iconic example of exercise addiction.,-10.18250846862793,53
1131069,how many sons robert kraft has,6661246_1,Kraft’s fortune was built in a seemingly less flashy fashion than other NFL owners’.,-10.30180835723877,54
1131069,how many sons robert kraft has,7829698_0,"In the DC comics, Oliver has two sons named Robert Queen II (who was named in honor of his late paternal grandfather) and Connor Hawke.",-10.320225715637207,55
1131069,how many sons robert kraft has,6661249_2,Kraft's fortune was built in a seemingly less flashy fashion than other NFL owners'.,-10.336181640625,56
1131069,how many sons robert kraft has,6809702_1,"He is the chairman and chief executive officer of the Kraft Group, a diversified holding company with assets in paper and packaging, sports and entertainment, real estate development and a private equity portfolio.",-10.34449577331543,57
1131069,how many sons robert kraft has,1780966_1,Robert Kraft Robert Kraft net worth: Robert Kraft is a Massachusetts-born businessman who has a net worth of $6.2 billion dollars.,-10.352633476257324,58
1131069,how many sons robert kraft has,2805726_3,David Kraft.,-10.361364364624023,59
1131069,how many sons robert kraft has,1780966_2,"Robert Kraft made his fortune as Chairman and CEO of The Kraft Group, which holds assets in everything from paper to real estate.",-10.49459457397461,60
1131069,how many sons robert kraft has,1780963_0,"Robert Kraft and a partner, Steve Karp, had paid $25 million to buy the home of the Patriots, Sullivan Stadium, though the team was still owned by an out-of-town entrepreneur, Victor Kiam.",-10.590394020080566,61
1131069,how many sons robert kraft has,6809697_2,"Robert Kraft made his fortune as Chairman and CEO of The Kraft Group, which holds assets in everything from paper to real estate.",-10.61148738861084,62
1131069,how many sons robert kraft has,7275761_0,"Myra Kraft, the wife of New England Patriots owner Robert Kraft and a hard-working philanthropist dedicated to numerous causes, died Wednesday.",-10.679605484008789,63
1131069,how many sons robert kraft has,1780965_0,Robert Kraft Net Worth.,-10.713886260986328,64
1131069,how many sons robert kraft has,6809699_0,Robert Kraft Net Worth.,-10.732342720031738,65
1131069,how many sons robert kraft has,3388332_1,"By contrast, Patriots owner Robert Kraft made most of his $4 billion fortune in football.",-10.81196403503418,66
1131069,how many sons robert kraft has,6809698_2,"Robert Kraft made his fortune as Chairman and CEO of The Kraft Group, which holds assets in everything from Robert K. Kraft is an American business magnate.",-10.815469741821289,67
1131069,how many sons robert kraft has,8432049_3,"In 1995, Kraft married Patricia Lipoma in a Jewish ceremony at the Chestnut Hill home of his parents.",-10.841331481933594,68
1131069,how many sons robert kraft has,6809699_3,Robert Kraft made his fortune as Cha...[read more],-10.89250373840332,69
1131069,how many sons robert kraft has,7275758_0,Robert Kraft and Donald Trump on the field prior to a New England Patriots game.,-11.016462326049805,70
1131069,how many sons robert kraft has,5247862_0,Robert Kraft used the Patriots' 1st round bye to prove he hasn't said bye to hot GF Ricki Noel Lander ... 'cause the two were spotted at a Golden Globes…,-11.021973609924316,71
1131069,how many sons robert kraft has,6661246_0,"The three constants behind that success are quarterback Tom Brady, coach Bill Belichick and owner Robert Kraft, whose net worth Forbes currently lists at $5.2 billion, making him the 102nd richest person in the world.",-11.051778793334961,72
1131069,how many sons robert kraft has,6661249_1,"The three constants behind that success are quarterback Tom Brady, coach Bill Belichick and owner Robert Kraft, whose net worth Forbes currently lists at $5.2 billion, making him the 102nd richest person in the world.",-11.051778793334961,73
1131069,how many sons robert kraft has,7275756_1,"Myra Kraft, a Boston philanthropist and the wife of billionaire New England Patriots owner Robert Kraft, died earlier today.",-11.0777587890625,74
1131069,how many sons robert kraft has,1780969_0,Who is Robert Kraft and what is his net worth 2018?,-11.127891540527344,75
1131069,how many sons robert kraft has,6809697_0,What is Robert Kraft Net Worth?,-11.1596097946167,76
1131069,how many sons robert kraft has,6907803_2,Robert Kraft used the Patriots' 1st round bye to prove he hasn't said bye to hot GF Ricki Noel Lander ... 'cause the two were spotted at a Golden Globes party together Sunday night ... and all signs point to relationship.,-11.175312995910645,77
1131069,how many sons robert kraft has,5247865_2,Robert Kraft used the Patriots' 1st round bye to prove he hasn't said bye to hot GF Ricki Noel Lander ... 'cause the two were spotted at a Golden Globes party together Sunday night ... and all signs point to relationship.,-11.175312995910645,78
1131069,how many sons robert kraft has,5668186_0,Abraham Lincoln had 4 sons.,-11.176602363586426,79
1131069,how many sons robert kraft has,2270338_0,Abraham Lincoln had 4 sons.,-11.198760986328125,80
1131069,how many sons robert kraft has,8191744_0,No Robert Kraft the Owner of the Patriots is not related in any way to Kraft foods.,-11.21327018737793,81
1131069,how many sons robert kraft has,8191742_0,No Robert Kraft the Owner of the Patriots is not related in any way to Kraft foods.,-11.21468734741211,82
1131069,how many sons robert kraft has,6661241_0,"For the past several months, the Globe has requested an interview with Robert Kraft to discuss his life after Myra, but it wasn’t until this week that he felt ready to talk .",-11.254323959350586,83
1131069,how many sons robert kraft has,7275758_1,"Charles Krupa/AP Robert Kraft and President Donald Trump are close, despite the Patriots owner being a life-long Democrat.",-11.264315605163574,84
1131069,how many sons robert kraft has,6907803_0,Patriots Owner Robert Kraft Back On With Hot GF?,-11.275074005126953,85
1131069,how many sons robert kraft has,5247865_0,Patriots Owner Robert Kraft Back On With Hot GF?,-11.275074005126953,86
1131069,how many sons robert kraft has,7610010_0,"New England Patriots owner Robert Kraft will be in attendance Sunday when his team takes on the Seattle Seahawks in Super Bowl XLIX, and his longtime girlfriend Ricki Lander will almost certainly be at his side.",-11.306282997131348,87
1131069,how many sons robert kraft has,6907808_2,3 Joshua Kraft is president and CEO of the Boys & Girls Clubs of Boston.,-11.31431770324707,88
1131069,how many sons robert kraft has,7242655_0,"New England Patriots owner Robert Kraft, left; quarterback Tom Brady, center; and head coach Bill Belichick.",-11.319311141967773,89
1131069,how many sons robert kraft has,6809703_1,"Robert Kraft made his fortune as Chairman and CEO of The Kraft Group, which holds assets in everything from paper to real estate.",-11.393457412719727,90
1131069,how many sons robert kraft has,1780969_2,"He is also the chief executive officer (CEO) of the Kraft Group which is a holding company with assets from entertainment, sports, real estate development, and packaging.",-11.460306167602539,91
1131069,how many sons robert kraft has,3388332_0,"Bob Kraft, left, and Paul Allen, right, owners of the two Super Bowl teams, made their fortunes in very different ways.",-11.520891189575195,92
1131069,how many sons robert kraft has,6809701_2,"Robert Kraft made his fortune as Chairman and CEO of The Kraft Group, which holds assets in everything from.",-11.576366424560547,93
1131069,how many sons robert kraft has,6907802_2,"Robert Kraft made his fortune as Chairman and CEO of The Kraft Group, which holds assets in everything from.",-11.576366424560547,94
1131069,how many sons robert kraft has,6066237_0,"In 1950, Robert Wegman, Walter’s son, became president and laid the foundation for Wegmans to be not only a great place to shop, but also a great place to work.",-11.601527214050293,95
1131069,how many sons robert kraft has,5668186_2,Robert died of a cerebral hemorrhage induced by Arteriosclerosis.,-11.629182815551758,96
1131069,how many sons robert kraft has,2805726_2,3 Joshua Kraft is president and CEO of the Boys & Girls Clubs of Boston.,-11.648879051208496,97
1131069,how many sons robert kraft has,6907805_0,"Regan was close to Myra Kraft, traveling several times with her to Israel, and he remains close to Robert.",-11.719940185546875,98
1131069,how many sons robert kraft has,6809696_2,His net worth amounts to $ 4 million.,-11.74295425415039,99
1131069,how many sons robert kraft has,6907809_4,"In 1986, Kraft graduated from Williams College with a bachelor's degree in history.",-11.75771713256836,100
1131069,how many sons robert kraft has,2270338_2,Robert died of a cerebral hemorrhage induced by Arteriosclerosis.,-11.77176284790039,101
1131069,how many sons robert kraft has,6809696_1,Kraft has been rated on the 122nd position on the Forbes Top 400 list.,-11.80370044708252,102
1131069,how many sons robert kraft has,6907806_4,He holds a […],-11.949294090270996,103
1131069,how many sons robert kraft has,7275758_2,"Kraft gave an example of their friendship by noting that Trump called him repeatedly after Kraft's wife died, just to check up on him.",-11.960569381713867,104
1131069,how many sons robert kraft has,6809696_3,"Kraft’s equity group has funded a number of films, theatre, and television productions.",-12.01834774017334,105
1131069,how many sons robert kraft has,6907806_3,"Other than this, Kraft is a keen enthusiast of sports.",-12.034812927246094,106
1131069,how many sons robert kraft has,1780970_3,"Other than this, Kraft is a keen enthusiast of sports.",-12.034812927246094,107
1131069,how many sons robert kraft has,8191742_2,Kraft Foods was formed in late 1923 by Thomas H. McInnerne.,-12.052289962768555,108
1131069,how many sons robert kraft has,3140066_1,Maggy was correct that she had three golden haired children as a result of her twincest.,-12.06983757019043,109
1131069,how many sons robert kraft has,7275758_3,Kraft said Trump was one of only a few people who made that much of an effort.,-12.12087631225586,110
1131069,how many sons robert kraft has,6907809_3,Kraft attended the Belmont Hill School for high school.,-12.17371940612793,111
1131069,how many sons robert kraft has,1950963_1,"Kraft has been running the same eight-mile stretch on Miami Beach, daily, for almost forty years.",-12.204779624938965,112
1131069,how many sons robert kraft has,1780965_2,He also owns New England Patriots and New England Revolution.,-12.318678855895996,113
1131069,how many sons robert kraft has,6907805_1,"“Outside the family, there’s no one who loved Myra more than me,” said Regan, who has known the family for 25 years and has represented Kraft on occasion.",-12.35619068145752,114
1131069,how many sons robert kraft has,6907803_4,"But last night, Kraft and Lander looked very much like a couple ... posing for pictures at the HBO after-party at the Beverly Hilton Hotel.",-12.382415771484375,115
1131069,how many sons robert kraft has,8432049_0,"Kraft also served as the owner/investor of the San Jose Earthquakes from 1999–2000, the two years which the Kraft Group owned the team.",-12.424822807312012,116
1131069,how many sons robert kraft has,3388332_2,"He bought his team for a reported $172 million in 1994, and today it's worth an estimated $2.6 billion.",-12.461870193481445,117
1131069,how many sons robert kraft has,3140066_0,"With Maggy's prophecy and Cersei's later hatred for Robert, could it have alluded to Gendry being Robert's son and not Cersei's.",-12.564724922180176,118
1131069,how many sons robert kraft has,1780965_5,He owes his fortune to the success he had in his entire career.,-12.601455688476562,119
1131069,how many sons robert kraft has,8432049_1,Personal life.,-12.6395263671875,120
1131069,how many sons robert kraft has,1780965_6,He is still the chairman of the Rand-Whitney Group.,-12.65404987335205,121
1131069,how many sons robert kraft has,7242655_1,"In their first public comments since ESPN speculated Friday that the New England Patriots' Kraft-Brady-Belichick era may be drawing to a close, all three tried to deflate the story.",-12.72432804107666,122
1131069,how many sons robert kraft has,7275756_3,The Patriots announced Kraft’s death in a statement: “Words cannot express the deep sorrow that we feel in learning of the passing of Myra Hiatt Kraft.,-12.777993202209473,123
1131069,how many sons robert kraft has,1780965_3,He is also the owner of Gillette Stadium.,-13.021697044372559,124
1131069,how many sons robert kraft has,6809696_4,"To promote minority groups, he has assisted a number of minority groups to buy WNEV – TV.",-13.123016357421875,125
1131069,how many sons robert kraft has,7829698_1,"In the Arrowverse, his name is William instead of Robert or Connor.",-13.229475021362305,126
1131069,how many sons robert kraft has,6907809_5,He currently serves on Williams' board of trustees.,-13.257972717285156,127
1131069,how many sons robert kraft has,2626625_1,"The formerly independent Breyer Ice Cream Company was sold to the National Dairy Products Corporation in 1926; National Dairy changed its name to Kraftco in 1969, and Kraft by 1975.",-13.26370620727539,128
1131069,how many sons robert kraft has,1950963_2,"He’s run during hurricanes; while sick with pneumonia and food poisoning; and despite chronic, crippling pain.",-13.264080047607422,129
1131069,how many sons robert kraft has,7275761_1,She was 68.,-13.309249877929688,130
1131069,how many sons robert kraft has,7275757_1,"But she was not, at first, an enthusiastic supporter of her husband’s attempts to buy the Patriots, who play just 20 miles from where he grew up in Brookline.",-13.334253311157227,131
1131069,how many sons robert kraft has,2270338_1,"Robert Todd Lincoln born in 1843, and died in 1926, at age 82.",-13.448526382446289,132
1131069,how many sons robert kraft has,6907809_0,Early life and education.,-13.459978103637695,133
1131069,how many sons robert kraft has,8432054_1,But he's also making sure everybody knows who the boss is.,-13.550734519958496,134
1131069,how many sons robert kraft has,7610004_2,"No, not really but it’s interesting that these two were seen recently reconnecting at the 2015 Golden Globes party after what seemed to be a break following a four year relationship.",-13.589845657348633,135
1131069,how many sons robert kraft has,8432049_4,She is a convert to Judaism.,-13.626200675964355,136
1131069,how many sons robert kraft has,5943518_1,"I was wrong to put my faith in the league, he said.",-13.648103713989258,137
1131069,how many sons robert kraft has,2626625_0,Breyer’s son Henry incorporated the business in 1908.,-13.683782577514648,138
1131069,how many sons robert kraft has,7275756_2,She was 68 years old.,-13.691205024719238,139
1131069,how many sons robert kraft has,1780971_1,"The trustee just received a green light from the Supreme Judicial Court to move ahead with the shift, known in estate law as “decanting.”",-13.706478118896484,140
1131069,how many sons robert kraft has,6907803_1,Partying Together In Hollywood.,-13.726463317871094,141
1131069,how many sons robert kraft has,5247865_1,Partying Together In Hollywood.,-13.726463317871094,142
1131069,how many sons robert kraft has,5668186_1,"Robert Todd Lincoln was born in 1843, and died in 1926, at age 82.",-13.814131736755371,143
1131069,how many sons robert kraft has,6907806_2,"The Group is into a number of industries like paper, packaging, equity, sports, entertainment and real estate development.",-13.814656257629395,144
1131069,how many sons robert kraft has,1780970_2,"The Group is into a number of industries like paper, packaging, equity, sports, entertainment and real estate development.",-13.814656257629395,145
1131069,how many sons robert kraft has,8191744_1,"Patriots owner made his money from manufacturing, he started International Forest Products:… owns mills, manufactures and distributes paper and packaging products in 80 countries.",-13.875632286071777,146
1131069,how many sons robert kraft has,6661241_1,"On Jan. 11, the Patriots called the Globe to say the interview would happen — if the team beat the Houston Texans.",-13.91550350189209,147
1131069,how many sons robert kraft has,8191742_1,"Patriots owner made his money from manufacturing, he started International Forest Products: … owns mills, manufactures and distributes paper and packaging products in 80 countries.",-13.925256729125977,148
1131069,how many sons robert kraft has,6661248_2,How the Owner of the New England Patriots Made His Billions Subscribe,-14.057900428771973,149
1131069,how many sons robert kraft has,8191742_3,Patriots owner was born in 1943.,-14.072361946105957,150
1131069,how many sons robert kraft has,7829698_2,"In the Arrowverse, Connor Hawke is the name of John Diggle's potential son in the future.",-14.232705116271973,151
1131069,how many sons robert kraft has,6661249_0,The New England Patriots are heading to the Super Bowl for the seventh time in 15 years.,-14.336498260498047,152
1132532,average annual income data analyst,6189364_1,"Data Analyst average salary is $58,941, median salary is $57,781 with a salary range from $22,880 to $625,000.Data Analyst salaries are collected from government agencies and companies.",-0.005902123637497425,0
1132532,average annual income data analyst,7543164_1,"The average salary for a Data Analyst is $69,672 per year in the United States.",-0.007553942501544952,1
1132532,average annual income data analyst,8318621_2,"The average pay for a Data Analyst is AU$66,398 per year.",-0.008043279871344566,2
1132532,average annual income data analyst,6189364_3,"Data Analyst average salary is $58,941, median salary is $57,781 with a salary range from $22,880 to $625,000.",-0.008938418701291084,3
1132532,average annual income data analyst,4893092_2,"In the United States, the average healthcare data analyst salary is around $57,519 every year.",-0.014892473816871643,4
1132532,average annual income data analyst,6176605_1,"Salary.com reports that the median annual salary of a data reporting analyst to be around $56,000 in 2015.",-0.015493388287723064,5
1132532,average annual income data analyst,6176606_0,"Salary.com reports that the median annual salary of a data reporting analyst to be around $56,000 in 2015.any of the same skill sets and education requirements are necessary for both data reporting and computer systems analysts.",-0.016305655241012573,6
1132532,average annual income data analyst,4851673_0,"They reported an average annual salary of $47,740, significantly lower than other survey data analysts.",-0.02070246823132038,7
1132532,average annual income data analyst,8307660_1,"They reported an average annual salary of $47,740, significantly lower than other survey data analysts.",-0.021377384662628174,8
1132532,average annual income data analyst,6189369_2,"Senior Data Analysts earn around $74K annually on average in the United States, but employers pay the most in San Francisco, offering approximately $98K at the median.enior Data Analysts can also look forward to large paychecks in cities like Columbus (+10 percent), New York (+7 percent), Seattle (+7 percent), and Boston (+7 percent).",-0.021571651101112366,9
1132532,average annual income data analyst,7543160_0,"The mining industry pays data analysts the highest average salary of $102,946 per year.",-0.022707093507051468,10
1132532,average annual income data analyst,331543_1,"The median annual Data Modeling Analyst salary is $101,144, as of March 31, 2017, with a range usually between $87,971-$113,259, however this can vary widely depending on a variety of factors.",-0.023142946884036064,11
1132532,average annual income data analyst,6117740_1,"But according to GlassDoor, the national average salary for data analysts tops more than $60,000.",-0.02368979901075363,12
1132532,average annual income data analyst,6117745_2,"But according to GlassDoor, the national average salary for data analysts tops more than $60,000.",-0.023940764367580414,13
1132532,average annual income data analyst,5041349_0,"For example the median expected annual pay for a typical Business Data Analyst I in the United States is $59,310 so 50% of the people who perform the job of Business Data Analyst I in the United States are expected to make less than $59,310.Source: HR Reported data as of October 2015.",-0.03358744457364082,14
1132532,average annual income data analyst,6189367_0,"For example the median expected annual pay for a typical Business Data Analyst I in the United States is $55,487 so 50% of the people who perform the job of Business Data Analyst I in the United States are expected to make less than $55,487.Source: HR Reported data as of October 2015.he annual salary for someone with the job title Business Data Analyst I may vary depending on a number of factors including industry, company size, location, years of experience and level of education.",-0.03375077247619629,15
1132532,average annual income data analyst,4851677_0,"For example the median expected annual pay for a typical Business Data Analyst I in the United States is $55,487 so 50% of the people who perform the job of Business Data Analyst I in the United States are expected to make less than $55,487.",-0.036329686641693115,16
1132532,average annual income data analyst,8318622_0,"For example the median expected annual pay for a typical Business Data Analyst I in the United States is $55,487 so 50% of the people who perform the job of Business Data Analyst I in the United States are expected to make less than $55,487.Source: HR Reported data as of October 2015.or example the median expected annual pay for a typical Business Data Analyst I in the United States is $55,487 so 50% of the people who perform the job of Business Data Analyst I in the United States are expected to make less than $55,487.",-0.03659864887595177,17
1132532,average annual income data analyst,6832795_0,"In Canada, the average healthcare data analyst salary is around C$63,500, annually.",-0.040796779096126556,18
1132532,average annual income data analyst,6036022_1,"The average salary for a Data Analyst is $60,804 in Austin, TX.",-0.049712032079696655,19
1132532,average annual income data analyst,331542_0,"For example the median expected annual pay for a typical Data Modeling Analyst in the United States is $101,144, so 50% of the people who perform the job of Data Modeling Analyst in the United States are expected to make less than $101,144.",-0.05816212296485901,20
1132532,average annual income data analyst,5041349_2,"2 Bonus.or example the median expected annual pay for a typical Business Data Analyst I in the United States is $59,310 so 50% of the people who perform the job of Business Data Analyst I in the United States are expected to make less than $59,310.",-0.06900963932275772,21
1132532,average annual income data analyst,6832793_2,"A healthcare data analyst salary in United State can range from $39,037 to $76,026.",-0.091375932097435,22
1132532,average annual income data analyst,6832795_3,"A healthcare data analyst salary in United State can range from $39,037 to $76,026.",-0.0949358120560646,23
1132532,average annual income data analyst,8318621_3,"Skills that are associated with high pay for this job are Data Modeling, R, and Statistical Analysis.Most people with this job move on to other positions after 20 years in this career.AU$47,969 - AU$91,679.he average pay for a Data Analyst is AU$66,398 per year.",-0.16385945677757263,24
1132532,average annual income data analyst,23966_1,"According to data from the U.S. Bureau of Labor Statistics (BLS), the median annual income for financial analysts across all experience levels, as of May 2012, was $76,950.",-0.1852126121520996,25
1132532,average annual income data analyst,4893092_1,"The national average salary for this position is $76,000, which is 33% higher than the average income of all occupations.ealthcare data analyst salary in USA.",-0.32919180393218994,26
1132532,average annual income data analyst,4893092_4,"However, experienced healthcare data analyst salary is 4 percent higher amounting to $59,819.",-0.5610394477844238,27
1132532,average annual income data analyst,5989422_1,"The median yearly salary in the United States for a quantitative analyst is $100,000.",-0.7339019775390625,28
1132532,average annual income data analyst,6176605_2,"Analysts in the bottom-earning tenth percentile earned an annual salary of $43,000, while the top-earning tenth percentile of analysts had an annual salary of $70,000.any of the same skill sets and education requirements are necessary for both data reporting and computer systems analysts.",-1.027320146560669,29
1132532,average annual income data analyst,7504785_2,"This is 6% above the national average for a Business Intelligence (BI) Analyst which is $65,943 per year.",-1.1007261276245117,30
1132532,average annual income data analyst,6832793_1,"The national average salary for this position is $76,000, which is 33% higher than the average income of all occupations.onclusion about healthcare data analyst salary.",-1.1045441627502441,31
1132532,average annual income data analyst,4139703_1,"Data furnished by the Bureau of Labor Statistics show that the average annual income of data entry keyers was $29,010 in May 2011, based on 2,080 hours of work and a wage of $13.95 an hour.",-1.1148711442947388,32
1132532,average annual income data analyst,6832793_0,"The healthcare data analysts in Chicago, IL seems to earn the highest salary as the records show they earn about $92,000, a figure with about 20% higher than the national average.",-1.1523100137710571,33
1132532,average annual income data analyst,4893092_0,"The healthcare data analysts in Chicago, IL seems to earn the highest salary as the records show they earn about $92,000, a figure with about 20% higher than the national average.",-1.1763265132904053,34
1132532,average annual income data analyst,5989422_3,"The average annual income for a research analyst is $68,000.ecause of my previous experience in business I was started out with a salary of $100,000.00 however most business analyst start out with a salary of around $60,000.00 - 75,000.00 per year.",-2.1114614009857178,35
1132532,average annual income data analyst,2653715_0,"The BLS reported in May 2014 that the average annual income for health information technicians, which includes medical records analysts, was just over $38,860.",-2.8802592754364014,36
1132532,average annual income data analyst,6832788_1,"According to the Bureau of Labor Statistics (BLS) financial analysts made a median hourly rate of $35.75, or $74,350 annually in 2010.Market research analysts made $29.12 an hour, or $60,570 annually, and operations research analysts made $34.12 per hour, or $$70,960 annually.A bachelor's degree is needed for most entry-level jobs, and a master's degree will be needed for many upper-level jobs.ata analysts translate numbers into plain English Every business collects data, whether it's sales figures, market research, logistics, or transportation costs.",-2.9973485469818115,37
1132532,average annual income data analyst,7543164_3,The typical tenure for a Data Analyst is less than 1 year.,-3.4133682250976562,38
1132532,average annual income data analyst,23960_1,"The median annual income for an entry-level financial analyst is $54,104.",-3.4736812114715576,39
1132532,average annual income data analyst,7504785_1,"In Austin, a Business Intelligence (BI) Analyst takes home an average of $69,978 annually.",-3.508419990539551,40
1132532,average annual income data analyst,6622565_0,SAP Business Analysts in the United States can expect to earn an average of $81K annually.,-3.711484670639038,41
1132532,average annual income data analyst,3406612_2,"Market research analysts made $29.12 an hour, or $60,570 annually, and operations research analysts made $34.12 per hour, or $$70,960 annually.",-4.153382778167725,42
1132532,average annual income data analyst,7740550_1,"On average, the highest type of analyst position is in public administration, where they earn an average salary of $90,770.",-4.301432132720947,43
1132532,average annual income data analyst,7740553_2,"On average, the highest type of analyst position is in public administration, where they earn an average salary of $90,770.",-4.501069068908691,44
1132532,average annual income data analyst,7740552_0,"On average, the highest type of analyst position is in public administration, where they earn an average salary of $90,770.",-4.560009002685547,45
1132532,average annual income data analyst,7740550_0,"Intelligence analysts earn the most in the District of Columbia, earning average annual wages of $94,620.",-4.829303741455078,46
1132532,average annual income data analyst,7740553_1,"Intelligence analysts earn the most in the District of Columbia, earning average annual wages of $94,620.",-4.829303741455078,47
1132532,average annual income data analyst,3406612_1,"According to the Bureau of Labor Statistics (BLS) financial analysts made a median hourly rate of $35.75, or $74,350 annually in 2010.Market research analysts made $29.12 an hour, or $60,570 annually, and operations research analysts made $34.12 per hour, or $$70,960 annually.ccording to the Bureau of Labor Statistics (BLS) financial analysts made a median hourly rate of $35.75, or $74,350 annually in 2010.",-5.548868179321289,48
1132532,average annual income data analyst,3797904_2,"According to the Bureau of Labor Statistics (BLS) financial analysts made a median hourly rate of $35.75, or $74,350 annually in 2010.",-5.559627532958984,49
1132532,average annual income data analyst,4139703_2,"The median income of data entry workers was $27,690.",-5.767770290374756,50
1132532,average annual income data analyst,6950258_0,"The median annual wage for market research analysts was $62,560 in May 2016.",-5.932010173797607,51
1132532,average annual income data analyst,3126731_0,"Information security analysts are among the best-paid of our technology jobs, with an average hourly wage of $43.85 and annual salary of $91,210.On average, information security analysts earn about $5,000 less than software developers, who make $96,260.nformation security analysts are among the best-paid of our technology jobs, with an average hourly wage of $43.85 and annual salary of $91,210.",-5.956884384155273,52
1132532,average annual income data analyst,5989422_4,After several years of being a business analyst there is a potential to make a yearly income of mid to upper 6 figures.,-5.996169567108154,53
1132532,average annual income data analyst,8447121_2,"New York had 11,610 analysts working there, at an annual average of $67,450.",-6.012007236480713,54
1132532,average annual income data analyst,7740552_1,"Other industries that employ intelligence analysts are transportation and warehousing, with an annual average salary of $90,770, and education services, where annual salaries average $60,570.",-6.028114318847656,55
1132532,average annual income data analyst,5906401_1,"The BLS reports that in May 2013 the average salary for systems analysts was $81,190, while management/business analysts annual salaries came in at $79,870 on average in May 2013.he BLS reports that in May 2013 the average salary for systems analysts was $81,190, while management/business analysts annual salaries came in at $79,870 on average in May 2013.",-6.299407482147217,56
1132532,average annual income data analyst,1976995_0,"The average Senior Tax Analyst in the United States can expect to rake in roughly $73K annually.In the world of Senior Tax Analysts, overall income ranges from $55K near the bottom to $96K at the top; this can include more than $10K from bonuses and more than $9K from profit sharing in exceptional cases.Residence is the biggest factor affecting pay for this group, followed by experience level.he average Senior Tax Analyst in the United States can expect to rake in roughly $73K annually.",-6.580594539642334,57
1132532,average annual income data analyst,5053525_2,"According to the Bureau of Labor Statistics (BLS) financial analysts made a median hourly rate of $35.75, or $74,350 annually in 2010.",-6.747604846954346,58
1132532,average annual income data analyst,40091_1,"According to the Bureau of Labor Statistics (BLS) financial analysts made a median hourly rate of $35.75, or $74,350 annually in 2010.",-6.747604846954346,59
1132532,average annual income data analyst,8447121_1,"California had 13,690 working inside its borders, at an average annual salary of $64,140.New York had 11,610 analysts working there, at an annual average of $67,450.The best-paying state for benefits analysts was the District of Columbia, where they averaged $72,020 per year.alifornia had 13,690 working inside its borders, at an average annual salary of $64,140.",-6.847704887390137,60
1132532,average annual income data analyst,7543164_2,"Salary estimates are based on 29,596 salaries submitted anonymously to Indeed by Data Analyst employees, users, and collected from past and present job advertisements on Indeed in the past 24 months.",-7.247887134552002,61
1132532,average annual income data analyst,1245511_1,"According to the Bureau of Labor Statistics (BLS) financial analysts made a median hourly rate of $35.75, or $74,350 annually in 2010.OB SKILLS AND REQUIREMENTS.",-7.512821674346924,62
1132532,average annual income data analyst,8447121_3,"The best-paying state for benefits analysts was the District of Columbia, where they averaged $72,020 per year.",-8.365900993347168,63
1132532,average annual income data analyst,4893092_3,"The salary range is from $39,037 to $76,026.",-8.918741226196289,64
1132532,average annual income data analyst,6176605_4,"The median salary for computer systems analysts was $79,000 in 2011.",-9.282881736755371,65
1132532,average annual income data analyst,6176606_2,"The median salary for computer systems analysts was $79,000 in 2011.",-9.411782264709473,66
1132532,average annual income data analyst,7543164_0,How much does a Data Analyst make in the United States?,-9.51121711730957,67
