qid,query,docno,text,score,rank
1133167,how is the weather in jamaica,7218012_1,"While October may not be the peak time to visit this tiny yet world-renowned tourist destination, any month is a fine month to travel to Jamaica.",-10.470388412475586,129
1133167,how is the weather in jamaica,7093509_5,January Weather: Middle of the high season.,-10.737470626831055,130
1133167,how is the weather in jamaica,823272_3,January has an average high temperature of 82.3 °F and a low of 74 °F. You can expect to experience rain about ten days of the month.,-10.761847496032715,131
1133167,how is the weather in jamaica,7218012_2,"While you'll see some rain showers, you'll still enjoy plenty of warm and beach-friendly weather.",-10.773983001708984,132
1133167,how is the weather in jamaica,4712279_0,"By highlighting all the exotic & exciting travel opportunities, we’ll show you why winter is the best time to travel to Jamaica and submerse yourself in the vivacious culture!",-10.886617660522461,133
1133167,how is the weather in jamaica,7093509_10,It's getting hotter.,-10.903351783752441,134
1133167,how is the weather in jamaica,8160241_5,January Weather: Middle of the high season.,-10.932324409484863,135
1133167,how is the weather in jamaica,4494097_3,The months of April and May will experience an average of nine (9) sunny days per month.,-10.961359024047852,136
1133167,how is the weather in jamaica,4712273_2,If you’re making travel plans to visit Jamaica you’re probably trying to find out what the best time of the year is to visit Jamaica so that you can make the most of your vacation.,-10.96440315246582,137
1133167,how is the weather in jamaica,1883281_4,January Weather: Middle of the high season.,-10.983972549438477,138
1133167,how is the weather in jamaica,3953805_4,January Weather: Middle of the high season.,-10.987936973571777,139
1133167,how is the weather in jamaica,7486594_2,"Although Jamaica lies in the Caribbean 'hurricane belt', relatively few touch Jamaica.",-10.998626708984375,140
1133167,how is the weather in jamaica,8255705_5,January Weather: Middle of the high season.,-11.033453941345215,141
1133167,how is the weather in jamaica,7093509_11,"May Weather: It's hot, and it may rain.",-11.137083053588867,142
1133167,how is the weather in jamaica,3074598_1,The high humidity and the heat combine to produce frequent afternoon thunderstorms.,-11.182209968566895,143
1133167,how is the weather in jamaica,8484849_2,In the same week the minimum temperature will be 23℃ (or 73℉) on Saturday 8th April at around 4 am.,-11.211891174316406,144
1133167,how is the weather in jamaica,7218016_0,Note: March is the ideal time to book a flight to Jamaica.,-11.216928482055664,145
1133167,how is the weather in jamaica,8160241_6,February Weather: Still middle of the high season.,-11.26713752746582,146
1133167,how is the weather in jamaica,8255702_0,Best Times to Visit Jamaica The best time to visit Jamaica is November to mid-December.,-11.293701171875,147
1133167,how is the weather in jamaica,3953805_5,February Weather: Still middle of the high season.,-11.32005500793457,148
1133167,how is the weather in jamaica,190806_3,"You will hardly experience long periods of rain fall, and you will become accustomed to weeks upon weeks of sunny weather.",-11.33393669128418,149
1133167,how is the weather in jamaica,7093509_8,March Weather: The high season is over.,-11.36172103881836,150
1133167,how is the weather in jamaica,8255706_5,(Bring a light jacket just in case you travel to the mountains where temperatures can be 10 degrees cooler or in case you go on a windy boat ride).,-11.362099647521973,151
1133167,how is the weather in jamaica,6112586_3,"You will hardly experience long periods of rain fall, and you will become accustomed to weeks upon weeks of sunny weather.",-11.376046180725098,152
1133167,how is the weather in jamaica,7093509_12,June Weather: Simple getting hotter.,-11.409521102905273,153
1133167,how is the weather in jamaica,7093509_7,We're getting warmer.,-11.447615623474121,154
1133167,how is the weather in jamaica,8160241_8,March Weather: The high season is over.,-11.529589653015137,155
1133167,how is the weather in jamaica,8160241_7,We're getting warmer.,-11.530887603759766,156
1133167,how is the weather in jamaica,4712273_1,That is one of the main reasons that people like to vacation in Jamaica.,-11.575323104858398,157
1133167,how is the weather in jamaica,7093509_9,April Weather: The beginning of the low season.,-11.588775634765625,158
1133167,how is the weather in jamaica,5674623_2,Jamaica is the third,-11.646259307861328,159
1133167,how is the weather in jamaica,7218016_1,"Kingston, Montego Bay, Negril and all the islands smaller towns are in festival mode during March as this is a key carnival month in Jamaica.",-11.804801940917969,160
1133167,how is the weather in jamaica,8250498_4,The averaga annual temperature is 26 degrees Celcius (79° Fahrenheit).,-11.805893898010254,161
1133167,how is the weather in jamaica,823275_2,Temperatures in July are higher than in June... ...and the possibility of afternoon thunderstorms is a part of daily life.,-11.87378978729248,162
1133167,how is the weather in jamaica,4498479_4,"You will hardly experience long periods of rain fall, and you will become accustomed to weeks upon weeks of sunny weather.",-11.888583183288574,163
1133167,how is the weather in jamaica,7793409_2,There's also information here on this month's average humidity and sunshine.,-11.977188110351562,164
1133167,how is the weather in jamaica,8160243_3,April is usually the windiest month.,-12.040389060974121,165
1133167,how is the weather in jamaica,8033647_2,Note: April is generally the month of Easter; Jamaicans celebrate this holiday with festivities and parties.,-12.048423767089844,166
1133167,how is the weather in jamaica,7486594_0,"Humidity is relatively high year-round, ranging from 63% to 73% in Kingston and 71% to 77% in Montego Bay.",-12.078887939453125,167
1133167,how is the weather in jamaica,4557439_0,When to Visit Jamaica.,-12.138660430908203,168
1133167,how is the weather in jamaica,8250498_5,What's the best time to travel to Montego Bay in Jamaica?,-12.14924430847168,169
1133167,how is the weather in jamaica,8255706_2,"Most of our days are filled with warmth and sunshine, even during the rainy season.",-12.163564682006836,170
1133167,how is the weather in jamaica,7486594_3,"The last great storm to hit the island was Hurricane Gilbert, which roared ashore in 1988, causing immense damage and killing 45 people.",-12.174836158752441,171
1133167,how is the weather in jamaica,6999439_0,Best Times to Visit Jamaica.,-12.183323860168457,172
1133167,how is the weather in jamaica,7093509_6,February Weather: Still middle of the high season.,-12.212864875793457,173
1133167,how is the weather in jamaica,8160241_9,April Weather: The beginning of,-12.232646942138672,174
1133167,how is the weather in jamaica,3074598_7,"If you're travelling to the Caribbean at this time of the year, you'll want to keep a close eye on the weather.",-12.244471549987793,175
1133167,how is the weather in jamaica,8255706_4,The higher inland regions have a more temperate climate.,-12.26093578338623,176
1133167,how is the weather in jamaica,8033645_3,"Jamaica's resources include coffee, papaya, bauxite, gypsum, limestone and sugar cane.",-12.274763107299805,177
1133167,how is the weather in jamaica,7793414_3,"However, there's no worry for travelers who want warm weather for their vacation during the winter - temperatures are still tropical throughout December.",-12.282865524291992,178
1133167,how is the weather in jamaica,3074598_5,Average High in August: 91°F / 32°F. Average Low in August: 75°F / 24°F. Average Rain in August: 5.2 / 132mm.,-12.320706367492676,179
1133167,how is the weather in jamaica,3074598_3,"Be sure to bring a hat, your sunglasses and lots of sunscreen!",-12.322348594665527,180
1133167,how is the weather in jamaica,7093509_13,July ...,-12.371502876281738,181
1133167,how is the weather in jamaica,6142_2,"For more details on the current temperature, wind, and stuff like that you can check any search engine weather feature.",-12.399550437927246,182
1133167,how is the weather in jamaica,8250498_0,World Weather & Climate Information.,-12.447757720947266,183
1133167,how is the weather in jamaica,8250498_6,"Here are some annual weather facts we collected from our historical weather data: Most rainfall (rainy season) is seen in May, June, August, September, October and November.",-12.490243911743164,184
1133167,how is the weather in jamaica,4498479_0,You will find the mountainous area cooler than the lower lying land right throughout the year.,-12.495620727539062,185
1133167,how is the weather in jamaica,6142_3,"The rainy months, also called the rainy season, are generally from the end of April, or early May, until the end of September or early October.",-12.53687572479248,186
1133167,how is the weather in jamaica,8033645_2,"The island is made up of coastal lowlands, a limestone plateau, and the Blue Mountains, a group of volcanic hills, in the east.",-12.55611515045166,187
1133167,how is the weather in jamaica,4494097_4,The month of May is when you can anticipate many rainy days.,-12.611607551574707,188
1133167,how is the weather in jamaica,7486599_2,"There's also information here on hurricanes, plus this month's average humidity and sunshine.",-12.755019187927246,189
1133167,how is the weather in jamaica,4494097_2,"In March, you should experience the best weather in spring.",-12.775125503540039,190
1133167,how is the weather in jamaica,823272_2,January.,-12.797019004821777,191
1133167,how is the weather in jamaica,8250498_2,The climate is tropical in Montego Bay.,-12.844517707824707,192
1133167,how is the weather in jamaica,7486599_3,The measures of climate are averages of data collected at weather stations over several decades.,-12.942017555236816,193
1133167,how is the weather in jamaica,7793409_3,The measures of climate are averages of data collected at weather stations over several decades.,-12.944748878479004,194
1133167,how is the weather in jamaica,4443370_3,Travel to the Caribbean becomes much more popular during the winter and holiday season in the north.,-12.945086479187012,195
1133167,how is the weather in jamaica,1824481_0,"The sun is also getting warmer this time of year, and vacationers who like their weather more than just a little warm may find May to be an appealing option.",-13.055225372314453,196
1133167,how is the weather in jamaica,6299575_2,November is an important month as it is the end of the off-season and severe tropical weather should clear by the end of the month.,-13.136168479919434,197
1133167,how is the weather in jamaica,4443370_2,November is an important month as it is the end of the off-season and severe tropical weather should clear by the end of the month.,-13.136168479919434,198
1133167,how is the weather in jamaica,823275_3,Schools are out and spending time at the beach is a favourite activity (especially on weekends).,-13.195058822631836,199
1133167,how is the weather in jamaica,3074598_6,We're almost in the middle of the Atlantic hurricane season.,-13.242056846618652,200
1133167,how is the weather in jamaica,6467518_2,Photo credit: © Dennis Sabo | Dreamstime.com.,-13.378471374511719,201
1133167,how is the weather in jamaica,434126_1,"From, Peace Pat.",-13.3872709274292,202
1133167,how is the weather in jamaica,7486597_2,Travelers can expect heightened instances of tropical storms and other severe weather during this season.,-13.388400077819824,203
1133167,how is the weather in jamaica,8255706_0,And it's absolutely true.,-13.4456787109375,204
1133167,how is the weather in jamaica,2613293_1,"This gives the best indication of the weather in November and includes figures for temperature, sunshine and rainfall.",-13.612235069274902,205
1133167,how is the weather in jamaica,4712273_3,"Well, what the best time of year is depends on what you like to do.",-13.799185752868652,206
1133167,how is the weather in jamaica,8160243_1,(This is where Port Antonio is located.),-14.138420104980469,207
527433,types of dysarthria from cerebral palsy,8617271_0,"There are three major types of dysarthria in cerebral palsy: spastic, dyskinetic (athetosis) and ataxic.",-0.0014592485968023539,0
527433,types of dysarthria from cerebral palsy,1664523_3,"Multiple sclerosis, cerebral palsy, muscular dystrophy and myasthenia gravis are all known to cause dysarthria.",-0.06981217116117477,1
527433,types of dysarthria from cerebral palsy,2722036_1,"There are several different types of cerebral palsy, including spastic, dyskinetic, ataxic, hypotonic, and mixed.",-0.07654685527086258,2
527433,types of dysarthria from cerebral palsy,269426_0,"The three types of Cerebral Palsy classified by the type of permanent disability caused by the permanent brain damage suffered during delivery, the permanent brain damage suffered at birth, or the permanent brain damage suffered shortly after birth are the following:Spastic Cerebral Palsy.or more information about spastic cerebral palsy, Click Here.",-0.1511199176311493,3
527433,types of dysarthria from cerebral palsy,6186391_2,"These four main types of cerebral palsy, which are discussed in detail below include:1 Spastic cerebral palsy.2 Athetoid cerebral palsy.",-0.1591702550649643,4
527433,types of dysarthria from cerebral palsy,269423_2,"These four main types of cerebral palsy, which are discussed in detail below include:1 Spastic cerebral palsy.ypes of Cerebral Palsy.",-0.16964112222194672,5
527433,types of dysarthria from cerebral palsy,5466810_0,"Dysarthria is a feature of many neurological diseases including cerebral palsy, stroke, traumatic brain injury, Parkinson s disease, Amyotrophic Lateral Sclerosis (ALS) and multiple sclerosis.",-0.17794670164585114,6
527433,types of dysarthria from cerebral palsy,1379240_1,"Conditions that may result in dysarthria include: 1 Amyotrophic lateral sclerosis (ALS, or Lou Gehrig's disease).",-0.3322479724884033,7
527433,types of dysarthria from cerebral palsy,6186391_4,"These four main types of cerebral palsy, which are discussed in detail below include: 1 Spastic cerebral palsy.",-0.36754846572875977,8
527433,types of dysarthria from cerebral palsy,7607669_2,"3 Dysarthria is often caused by strokes, parkinsons disease, ALS, head or neck injuries, surgical accident, or cerebral palsy.",-0.49049073457717896,9
527433,types of dysarthria from cerebral palsy,8306451_0,The types of cerebral palsy are: 1 spastic: the most common type of cerebral palsy; reflexes are exaggerated and muscle movement is stiff.,-0.49567002058029175,10
527433,types of dysarthria from cerebral palsy,269428_0,The types of cerebral palsy are: 1 spastic: the most common type of cerebral palsy; reflexes are exaggerated and muscle movement is stiff.,-0.5863084197044373,11
527433,types of dysarthria from cerebral palsy,1251480_0,There are a number of types of cerebral palsy – the most common is spasticity which causes the muscles to be stiff and inflexible (in this case the muscle is described as having “high tone”).,-0.613236129283905,12
527433,types of dysarthria from cerebral palsy,7514088_0,There are three types of cerebral palsy: Spastic cerebral palsy.,-0.6679782867431641,13
527433,types of dysarthria from cerebral palsy,5466807_1,"It results from impaired movement of the muscles used for speech production, including the lips, tongue, vocal folds, and/or diaphragm.The type and severity of dysarthria depend on which area of the nervous system is affected.ysarthria is caused by damage to the brain.",-0.7350848913192749,14
527433,types of dysarthria from cerebral palsy,269428_1,2 dyskinetic: dyskinetic cerebral palsy is divided into two categories.ther Types of Cerebral Palsy.,-1.1586099863052368,15
527433,types of dysarthria from cerebral palsy,269425_0,"Cerebral Palsy has three main types that are classified by the type of permanent disability caused by the permanent brain damage suffered during labor, delivery, shortly after birth.or more information about spastic cerebral palsy, Click Here.",-1.1737843751907349,16
527433,types of dysarthria from cerebral palsy,6186391_3,"3 Ataxic cerebral palsy.enerally speaking, there are four types of cerebral palsy, which are classified by location of brain damage, the type of movement impairment, and other symptoms the condition causes.",-1.4637563228607178,17
527433,types of dysarthria from cerebral palsy,269423_3,"Generally speaking, there are four types of cerebral palsy, which are classified by location of brain damage, the type of movement impairment, and other symptoms the condition causes.",-1.6045253276824951,18
527433,types of dysarthria from cerebral palsy,4903731_0,Spastic cerebral palsy is the most common type of cerebral palsy.,-1.7175220251083374,19
527433,types of dysarthria from cerebral palsy,7748146_1,The most common type is spastic cerebral palsy where the muscles are stiff and rigid in one or more limbs.,-1.7195303440093994,20
527433,types of dysarthria from cerebral palsy,5603306_2,"Each has multiple variations and it is possible to have a mixture of both types.Spastic cerebral palsy is characterized by increased muscle tone.he brain injury that causes cerebral palsy affects motor function, the ability to control the body in a desired matter.",-1.7546910047531128,21
527433,types of dysarthria from cerebral palsy,269423_4,"These four main types of cerebral palsy, which are discussed in detail below include:",-1.7873328924179077,22
527433,types of dysarthria from cerebral palsy,1251475_1,Spastic cerebral palsy is the most common type of cerebral palsy.,-1.812280535697937,23
527433,types of dysarthria from cerebral palsy,6186391_1,"Generally speaking, there are four types of cerebral palsy, which are classified by location of brain damage, the type of movement impairment, and other symptoms the condition causes.",-1.8596495389938354,24
527433,types of dysarthria from cerebral palsy,4958696_0,Spastic cerebral palsy is the most common type of cerebral palsy.,-1.897094964981079,25
527433,types of dysarthria from cerebral palsy,6743093_0,"A form of cerebral palsy, called spastic cerebral palsy, is caused when the brain damage occurs in the outer layer of the brain, the cerebral cortex.Spastic cerebral palsy is the most common form of cerebral palsy, affecting 70 to 80 percent of patients.pastic diplegia cerebral palsy tends to affect the legs of a patient more than the arms.",-1.952094316482544,26
527433,types of dysarthria from cerebral palsy,269423_1,"Generally speaking, there are four types of cerebral palsy, which are classified by location of brain damage, the type of movement impairment, and other symptoms the condition causes.",-1.9654457569122314,27
527433,types of dysarthria from cerebral palsy,4958697_1,Spastic cerebral palsy is the most common type of cerebral palsy.,-2.097808837890625,28
527433,types of dysarthria from cerebral palsy,7607669_1,2 Dysarthria is a weakness or paralysis of speech muscles caused by damage to the nerves and/or brain.,-2.1158697605133057,29
527433,types of dysarthria from cerebral palsy,4046876_1,"Dyskinetic Cerebral Palsy, also known as athetoid cerebral palsy or ADCP, is a form of cerebral palsy marked by involuntary movement.",-2.1620640754699707,30
527433,types of dysarthria from cerebral palsy,3786813_0,There are four different types of cerebral palsy.,-2.221266984939575,31
527433,types of dysarthria from cerebral palsy,5479502_0,Spastic cerebral palsy is the most common type of cerebral palsy.,-2.3777363300323486,32
527433,types of dysarthria from cerebral palsy,5603299_2,"Cerebral palsy is a type of movement disorder that is non-progressive, meaning that the symptoms do not get worse over time.ovement Disorders.",-2.57761812210083,33
527433,types of dysarthria from cerebral palsy,8617271_1,"Speech impairments in spastic dysarthria involves four major abnormalities of voluntary movement: spasticity, weakness, limited range of motion and slowness of movement.",-2.6811370849609375,34
527433,types of dysarthria from cerebral palsy,6038403_2,The three types of CP are: spastic cerebral palsy — causes stiffness and movement difficulties.,-2.815361499786377,35
527433,types of dysarthria from cerebral palsy,4402992_0,"There are several types of cerebral palsy, classified by the kind of movement affected, the body parts affected, and how severe the symptoms are.",-2.8974905014038086,36
527433,types of dysarthria from cerebral palsy,422236_1,"The brain damage that causes motor impairment in cerebral palsy results from one of four types of brain injury or brain malformation.erebral palsy is caused by brain injury or brain malformation that occurs before, during, or immediately after birth while the infant’s brain is under development.",-2.942842483520508,37
527433,types of dysarthria from cerebral palsy,6038397_0,The three types of CP are: 1 spastic cerebral palsy — causes stiffness and movement difficulties.,-3.062657356262207,38
527433,types of dysarthria from cerebral palsy,5466807_0,Dysarthria is a motor speech disorder.,-3.104391098022461,39
527433,types of dysarthria from cerebral palsy,5466810_1,"Dysarthria is a relatively common symptom of multiple sclerosis and can take many forms.Episodic paroxysmal dysarthria, which is where the dysarthria lasts for up to a minute or so and recurs several times a day, is particulary common in MS.ysarthria refers to speech problems that are caused by the muscles involved with speaking or the nerves controlling them.",-3.4133527278900146,40
527433,types of dysarthria from cerebral palsy,4958693_0,"Spastic diplegia accounts for about 22% of all diagnoses of cerebral palsy, and together with spastic quadriplegia and spastic triplegia make up the broad classification spastic cerebral palsy, which accounts for 70% of all cerebral palsy diagnoses.his article deals with spasticity-based cerebral palsy chiefly affecting the lower extremities, which is the most common.",-3.5265345573425293,41
527433,types of dysarthria from cerebral palsy,5479497_1,"Diplegic cerebral palsy, also known as spastic diplegia, is one of nine different types of cerebral palsy.",-3.598862886428833,42
527433,types of dysarthria from cerebral palsy,3294600_0,"Spastic cerebral palsy, or cerebral palsy where spasticity (muscle tightness) is the exclusive or almost exclusive impairment present, is by far the most common type of overall cerebral palsy, occurring in upwards of 70% of all cases.",-3.82637357711792,43
527433,types of dysarthria from cerebral palsy,422236_0,There are four types of brain damage that cause cerebral palsy.,-3.9807941913604736,44
527433,types of dysarthria from cerebral palsy,5603300_3,"Cerebral palsy is a type of movement disorder that is non-progressive, meaning that the symptoms do not get worse over time.",-3.9988441467285156,45
527433,types of dysarthria from cerebral palsy,5466810_2,Both muscle weakness and incoordination can give rise to dysarthria.,-4.006922721862793,46
527433,types of dysarthria from cerebral palsy,5603300_0,Cerebral palsy is a type of movement disorder that affects muscle control over motion and may not be apparent for a few years after birth.,-4.136560440063477,47
527433,types of dysarthria from cerebral palsy,8306451_1,2 dyskinetic: dyskinetic cerebral palsy is divided into two categories.,-4.154390335083008,48
527433,types of dysarthria from cerebral palsy,1317224_0,There are four types of brain damage that cause cerebral palsy.,-4.191469669342041,49
527433,types of dysarthria from cerebral palsy,5878263_0,There are four types of brain damage that cause cerebral palsy.,-4.21088171005249,50
527433,types of dysarthria from cerebral palsy,4046876_3,Dyskinetic/Athetoid cerebral palsy is caused by damage to the brain’s basal ganglia.,-4.221826553344727,51
527433,types of dysarthria from cerebral palsy,2331981_2,"Spastic cerebral palsy is the most common form of cerebral palsy, with rough estimates speculating that between 70% and 80% of all cases are spasticity-dominant.Spastic quadriplegia is the most serious and debilitating form of spastic cerebral palsy, because it affects the entire body.eople with spastic quadriplegia usually have little-to-know voluntary control over their necks.",-4.266761302947998,52
527433,types of dysarthria from cerebral palsy,5603299_4,"Cerebral palsy is a type of movement disorder that is non-progressive, meaning that the symptoms do not get worse over time.",-4.289820194244385,53
527433,types of dysarthria from cerebral palsy,4351175_1,"Cerebral Palsy is a non-progressive neuromuscular disorder that disrupts a person’s ability to move, sit, stand, walk, talk and use their hands.The severity of the movement disorder and the type of movement difficulties can vary greatly.erebral Palsy.",-4.487412452697754,54
527433,types of dysarthria from cerebral palsy,1379245_0,Dysarthria is caused by damage to the brain.,-4.707823753356934,55
527433,types of dysarthria from cerebral palsy,269424_2,Each has multiple variations and it is possible to have a mixture of both types.Spastic cerebral palsy is characterized by increased muscle tone.ypes of Cerebral Palsy.,-4.7757954597473145,56
527433,types of dysarthria from cerebral palsy,1317224_1,The brain damage that causes motor impairment in cerebral palsy results from one of four types of brain injury or brain malformation.ause of Cerebral Palsy.,-4.806033134460449,57
527433,types of dysarthria from cerebral palsy,4046876_0,Dyskinetic Athetoid Cerebral Palsy.,-4.827073097229004,58
527433,types of dysarthria from cerebral palsy,2496224_1,"Types of Cerebral Palsy Cerebral palsy can be described by the way it affects people's movement, the part of the body affected and by how severe the affects are.",-4.87753438949585,59
527433,types of dysarthria from cerebral palsy,5878263_1,The brain damage that causes motor impairment in cerebral palsy results from one of four types of brain injury or brain malformation.,-5.014501571655273,60
527433,types of dysarthria from cerebral palsy,8371764_0,Cerebral Palsy Types.,-5.565032958984375,61
527433,types of dysarthria from cerebral palsy,653103_2,"Like other types of spastic cerebral palsy, quadriplegia is marked by stiff or permanently contracted muscles.",-5.848585605621338,62
527433,types of dysarthria from cerebral palsy,6815531_0,Four types of brain injury or malformation that cause Cerebral Palsy.,-5.950943470001221,63
527433,types of dysarthria from cerebral palsy,3786813_1,"Spastic cerebral palsy is the most common form, affecting approximately 70 percent of all individuals with cerebral palsy.",-6.24855899810791,64
527433,types of dysarthria from cerebral palsy,1664523_2,"Neuromuscular diseases, which affect the nervous system and the muscles, are often causes of dysarthria.",-6.27750301361084,65
527433,types of dysarthria from cerebral palsy,2496224_2,Quadriplegia... https://www.cerebralpalsy.org.au/what-is-cerebral-palsy/types-of-cerebral-palsy/.,-6.283306121826172,66
527433,types of dysarthria from cerebral palsy,6186391_0,Types of Cerebral Palsy.,-6.314610958099365,67
527433,types of dysarthria from cerebral palsy,4402995_0,Types of Cerebral Palsy.,-6.373951435089111,68
527433,types of dysarthria from cerebral palsy,269423_0,Types of Cerebral Palsy.,-6.374144077301025,69
527433,types of dysarthria from cerebral palsy,1379240_0,"In dysarthria, you may have difficulty moving the muscles in your mouth, face or upper respiratory system that control speech.",-6.3755340576171875,70
527433,types of dysarthria from cerebral palsy,4402995_2,Quadriplegia (a form of bilateral cerebral palsy) Both arms and legs are affected.,-6.501393795013428,71
527433,types of dysarthria from cerebral palsy,5466810_3,Speech problems that result from cognitive dysfunction are not dysarthria.,-6.506121635437012,72
527433,types of dysarthria from cerebral palsy,4958696_2,"In people with spastic cerebral palsy, both groups of muscles may become turned on at the same time.pastic cerebral palsy is the most common type of cerebral palsy.",-6.596673965454102,73
527433,types of dysarthria from cerebral palsy,4958697_4,"In people with spastic cerebral palsy, both groups of muscles may become turned on at the same time.pastic cerebral palsy is the most common type of cerebral palsy.",-6.596673965454102,74
527433,types of dysarthria from cerebral palsy,2496227_2,In these types of cerebral palsy the muscles may not be able to relax properly.,-6.613966464996338,75
527433,types of dysarthria from cerebral palsy,269430_0,Other Types of Cerebral Palsy.,-6.644314289093018,76
527433,types of dysarthria from cerebral palsy,5603300_2,"Cerebral palsy is a group of disorders usually characterized by some impairment in motor function, whether it is a slight limp, or an inability to walk.",-6.666625499725342,77
527433,types of dysarthria from cerebral palsy,653103_1,Quadriplegia refers to a type of spastic cerebral palsy in which all four limbs are affected.,-6.684202194213867,78
527433,types of dysarthria from cerebral palsy,2496227_1,Spastic: Spastic cerebral palsy causes movements to be stiff or difficult to execute.,-6.8237810134887695,79
527433,types of dysarthria from cerebral palsy,5603299_1,"Cerebral palsy is a group of disorders usually characterized by some impairment in motor function, whether it is a slight limp, or an inability to walk.",-6.828536510467529,80
527433,types of dysarthria from cerebral palsy,5603299_3,"Cerebral palsy is a group of disorders usually characterized by some impairment in motor function, whether it is a slight limp, or an inability to walk.",-6.921030044555664,81
527433,types of dysarthria from cerebral palsy,269430_2,"Tremors or an unsteady gait are also common.People who have cerebral palsy may have difficulty with speech, chewing, and swallowing, drooling and irregular breathing.ther Types of Cerebral Palsy.",-7.123873710632324,82
527433,types of dysarthria from cerebral palsy,269429_3,It affects the part of the brain that controls body movement.ther Types of Cerebral Palsy.,-7.14335823059082,83
527433,types of dysarthria from cerebral palsy,4958693_1,"For other types of cerebral-palsy-based spasticity affecting other limbs in varying combinations, see spastic cerebral palsy.",-7.262723445892334,84
527433,types of dysarthria from cerebral palsy,1317224_2,"Cerebral palsy is caused by brain injury or brain malformation that occurs before, during, or immediately after birth while the infant’s brain is under development.",-7.309107780456543,85
527433,types of dysarthria from cerebral palsy,269424_3,Several cerebral palsy classification systems exist today to define the type and form of cerebral palsy an individual has.,-7.386536598205566,86
527433,types of dysarthria from cerebral palsy,1251475_4,The muscles of people with spastic cerebral palsy appear stiff and their movements may look stiff... https://www.cerebralpalsy.org.au/what-is-cerebral-palsy/types-of-cerebral-palsy/spastic-cerebral-palsy/.,-7.444849967956543,87
527433,types of dysarthria from cerebral palsy,4903731_3,The muscles of people with spastic cerebral palsy appear stiff and their movements may look stiff... https://www.cerebralpalsy.org.au/what-is-cerebral-palsy/types-of-cerebral-palsy/spastic-cerebral-palsy/.,-7.444849967956543,88
527433,types of dysarthria from cerebral palsy,2722036_0,"Cerebral palsy is a group of disorders that can involve brain and nervous system functions, such as movement, learning, hearing, seeing, and thinking.",-7.588747978210449,89
527433,types of dysarthria from cerebral palsy,2331981_1,Spastic quadriplegia is a sub-type of spastic cerebral palsy.,-7.68710994720459,90
527433,types of dysarthria from cerebral palsy,653103_0,Quadriplegia Cerebral Palsy.,-7.713162422180176,91
527433,types of dysarthria from cerebral palsy,4958697_0,Spastic Cerebral Palsy.,-7.7428083419799805,92
527433,types of dysarthria from cerebral palsy,6815531_1,"Cerebral Palsy is caused by brain injury or brain malformation that occurs before, during, or immediately after birth while the infant’s brain is under development.",-7.754371643066406,93
527433,types of dysarthria from cerebral palsy,4351175_2,"Cerebral Palsy is a non-progressive neuromuscular disorder that disrupts a person’s ability to move, sit, stand, walk, talk and use their hands.",-7.8214945793151855,94
527433,types of dysarthria from cerebral palsy,4402992_2,Spastic cerebral palsy.,-7.829996109008789,95
527433,types of dysarthria from cerebral palsy,1251475_0,Spastic Cerebral Palsy.,-7.8939361572265625,96
527433,types of dysarthria from cerebral palsy,6186391_6,3 Ataxic cerebral palsy.,-7.909154415130615,97
527433,types of dysarthria from cerebral palsy,2496227_3,"Ataxic: In Ataxic cerebral palsy, balance and coordinated movements are difficult to achieve.",-7.9643731117248535,98
527433,types of dysarthria from cerebral palsy,8617274_0,"Secondary conditions can include seizures, epilepsy, apraxia, dysarthria or other communication disorders, eating problems, sensory impairments, mental retardation, learning disabilities, and/or behavioral disorders.",-8.011651992797852,99
527433,types of dysarthria from cerebral palsy,269426_3,"As a result, children with athetoid cerebral palsy suffer a constant succession of slow, writhing, involuntary movements.",-8.043990135192871,100
527433,types of dysarthria from cerebral palsy,5479497_0,Spastic Diplegia Cerebral Palsy.,-8.07961654663086,101
527433,types of dysarthria from cerebral palsy,269425_3,"As a result, children with athetoid cerebral palsy suffer a constant succession of slow, writhing, involuntary movements.",-8.116585731506348,102
527433,types of dysarthria from cerebral palsy,6186391_5,2 Athetoid cerebral palsy.,-8.162671089172363,103
527433,types of dysarthria from cerebral palsy,8371764_2,"Typically diagnosed between the ages of 9 months and 3 years old, cerebral palsy is an irreversible neurological disorder that causes significant musculoskeletal impairments, along with difficulty thinking, speaking and coordinating movement.",-8.19338607788086,104
527433,types of dysarthria from cerebral palsy,7514088_1,This is the most common form of cerebral palsy which appears in around 75% of cases.,-8.292130470275879,105
527433,types of dysarthria from cerebral palsy,6038403_0,Cerebral palsy is one of the most common congenital (existing at or before birth) disorders of childhood.,-8.451933860778809,106
527433,types of dysarthria from cerebral palsy,269429_4,Symptoms of other types of cerebral palsy may also include floppy muscle tone and lack of muscle coordination.,-8.508349418640137,107
527433,types of dysarthria from cerebral palsy,4903731_2,"Spasticity is a form of hypertonia, or increased muscle tone.When people without cerebral palsy perform a movement, some groups of muscles turn on and some groups of muscles turn off.In people with spastic cerebral palsy, both groups of muscles may become turned on at the same time.pastic Cerebral Palsy Spastic cerebral palsy is the most common type of cerebral palsy.",-8.753779411315918,108
527433,types of dysarthria from cerebral palsy,269429_1,Cerebral palsy is a disorder of muscle movement and coordination.,-8.846611022949219,109
527433,types of dysarthria from cerebral palsy,6743093_1,Spastic diplegia cerebral palsy patients have more extensive involvement of the lower extremity than the upper extremity.,-8.950499534606934,110
