qid,docno,text,rank
47923,m_6241147,"noun, singular: axon terminal. Button-like endings of axons through which axons make synaptic contacts with other nerve cells or with effector cells. Supplement. Axon terminals refer to the axon endings that are somewhat enlarged and often club-or button-shaped.",2
405717,m_8433854,"Roissy - Charles de Gaulle airport (CDG) is the main international airport for Paris, and the second busiest airport in Europe after London Heathrow. The two main terminals are Terminal 1, used by most foreign airlines, and Terminal 2, used by Air France, its partners, and some other European flights including Easyjet.",0
405717,m_7728831,"Paris Charles de Gaulle Airport IATA: CDG, ICAO: LFPG also known as Roissy Airport (name of the local district), is the largest international airport in France. It is named after Charles de Gaulle (1890–1970), leader of the Free French Forces during the Second World War, founder of the French Fifth Republic and President of France from 1959 to 1969. Charles de Gaulle Airport is located within portions of several communes 25 km (16 mi) to the northeast of Paris.",1
405717,m_2702419,"Paris Charles de Gaulle Airport (CDG) is one of the busiest passenger airports in Europe and is the larger of Paris' two airports... Charles de Gaulle Airport is 14 miles (23 kilometers) northeast of Paris and has extensive road and rail links to the capital city and beyond. Getting to Paris from Charles de Gaulle is easy with RATP buses, taxis and limousines all operating from Paris CDG.",2
182539,m_57443,Monotonic Function. Monotonic functions are the functions which maintained the order of functions value. As we all know that the variation in independent value also make the variation in functions value. A suitable example for this is monotonic functions or linear polynomials. The monotonic functions maintains the straight line in linear programming graph. This is also called the monotonic nature over the domain and real numbers. A monotonic function increases and decreases over the interval.,0
182539,m_57447,"Montonic Function. For example, consider the function g(x) equals x 3: Notice the graph of g is increasing everywhere. Therefore, this is a monotonic function.",1
182539,m_57444,"To solidify our understanding of what a monotonic function is, let's consider what a non-monotonic function is. For example, consider our initial example f(x) equals x 2.",2
1113437,m_4016937,"spruce - any coniferous tree of the genus Picea. genus Picea, Picea - a genus of temperate and Arctic evergreen trees (see spruce) spruce - light soft moderately strong wood of spruce trees; used especially for timbers and millwork.",0
1113437,m_8128796,"Description: 1 White spruce is a medium-sized conifer found in northeastern United States and throughout Canada. It is the state tree of South Dakota. White spruce has a cone-shaped crown, and when grown in the open develops a conical crown which extends nearly to the ground.",1
1113437,m_8128790,"Description . Spruce trees are large, with some species maturing up to 200 feet tall. They have a strongly conical shape, especially when they are young.",2
1129237,m_8588219,User: Hydrogen is a liquid below what temperature? a. 100 degrees C c. -183 degrees C b. -253 degrees C d.,0
1129237,m_2697752,"Hydrogen condenses into a liquid or freezes solid at extremely cold... Hydrogen condenses into a liquid or freezes solid at extremely cold temperatures. Hydrogen's state of matter can change when the temperature changes, becoming a liquid at temperatures between minus 423.18 and minus 434.49 degrees Fahrenheit. It becomes a solid at temperatures below minus 434.49 F.Due to its high flammability, hydrogen gas is commonly used in combustion reactions, such as in rocket and automobile fuels.",1
1129237,m_128984,"Hydrogen gas has the molecular formula H 2. At room temperature and under standard pressure conditions, hydrogen is a gas that is tasteless, odorless and colorless. Hydrogen can exist as a liquid under high pressure and an extremely low temperature of 20.28 kelvin (−252.87°C, −423.17 °F). Hydrogen is often stored in this way as liquid hydrogen takes up less space than hydrogen in its normal gas form. Liquid hydrogen is also used as a rocket fuel.",2
146187,m_8434623,"There is a discernible difference between the two burgers, especially in the meat quality. The McDouble contains gristle and carry's a different flavor than the Double Cheeseburger. The double cheeseburger tastes more like beef. The McDouble tastes of whatever meat filler they use to fill the gap.",0
146187,m_8434625,"A double cheesburger has 2 slices of cheese with 2 meat patties. A mcdouble on the other hand only had 1 slice of cheese, but still 2 pieces of meat. I say had because mcdoubles arent sold in Australia (maybe a few stores but not a regular menu item) anymore. Other countries might be different but that's the difference in Australia.",1
146187,m_8434624,"The McDouble is listed as a slice of American cheese between two 100% beef patties, topped with pickles, onions, ketchup and mustard. mcdonalds.com. The Double Cheeseburger is listed as two slices of golden American cheese with two 100% all beef patties, pickles, onions, ketchup and mustard.",2
