qid,docno,text,rank
673670,rm_73465,Define alms: something (such as money or food) given freely to relieve the poor; charity — alms in a sentence something (such as money or food) given freely to relieve the poor; charity… See the full definition,1
673670,rm_8813537,ALM. • ALM is the new Test Management Tool which was released by HP in Nov 2010. and now it is the widely used tool in Organizations. It is an advanced version of. Quality Center and generally considered as QC 11.0. • ALM provides a system control over the process by organizing and tracking.,2
701453,rm_4543867,A statutory deed generally is a deed whose format is defined by a state statute. The following is an example of a state statute dealing with statutory deeds: 93.850.,0
701453,rm_73465,A statutory deed generally is a deed whose format is defined by a state statute. The following is an example of a state statute dealing with statutory deeds: 93.850. (1) Warranty deeds may be in the following form:,1
701453,rm_8813537,"Statutory Deed Law and Legal Definition. A statutory deed generally is a deed whose format is defined by a state statute. 93.850. The true consideration for this conveyance is $___. Dated this ___ day of ___, 19__. (a) It shall convey the entire interest in the described property at the date of the deed which the deed purports to convey.",2
730539,rm_4543867,"The chronometer is an instrument that accurately measures time. The first one invented was a marine chronometer, and it was created out of the necessity to have an accurate timekeeper for sea travel. John Harrison, a British clockmaker, invented this device in 1737.",0
730539,rm_73465,"The term chronometer was coined by Jeremy Thacker of Beverley, England in 1714, referring to his invention of a clock ensconced in a vacuum chamber. The term chronometer is also used to describe a marine chronometer used for celestial navigation and determination of longitude. The marine chronometer was invented by John Harrison in 1730. This was the first of a series of chronometers that enabled accurate marine navigation. From then on, an accurate chronometer was essential to deep sea marine or air navigation out of sight of land.",1
730539,rm_8813537,"John Harrison. John Harrison (3 April [O.S. 24 March] 1693 – 24 March 1776) was a self-educated English carpenter and clockmaker who invented the marine chronometer, a long-sought-after device for solving the problem of calculating longitude while at sea.",2
768208,rm_4543867,"Mamey, known sometimes as mamey sapote or just sapote, is a type of tropical fruit native to the Caribbean and Central America. It is cultivated in tropical regions in the Americas including Southern Florida, and is very popular among many Caribbean and Central American peoples.",0
768208,rm_73465,"3 The mammee, or mamey, is an odd fruit, growing on high trees. mamey calls to me—to—say—good-night—and say my prayers, she panted, and then dropped back.",1
768208,rm_8813537,"Mamey Sapote (Pouteria sapota) (simply Mamey to beloved fans) is a meaty fruit with a brown skin, orange flesh, and large black pit. Mamey is believed to be an antiseptic, and is also eaten to help calm an upset stomach.",2
877809,rm_4543867,"The Many Different Materials Used in Hip Replacement Devices. Hip replacement devices break into a few big categories: Metal on Metal (MOM) – These are what they sound like. Both the socket and the ball are made of stainless steel, titanium, chromium, cobalt or some combination of these.",0
877809,rm_73465,"Metal and Plastic Implants. A prosthetic made of metal and plastic are the most commonly used hip replacement implants. Both the ball and the socket of the hip joint are replaced with a metal implant, and a plastic spacer is placed in between. The most commonly used metals used include titanium and stainless steel.",1
877809,rm_8813537,"A prosthetic made of metal and plastic are the most commonly used hip replacement implants. Both the ball and the socket of the hip joint are replaced with a metal implant, and a plastic spacer is placed in between. The most commonly used metals used include titanium and stainless steel.",2
911232,rm_4543867,"What internal conflict occurs for both Jim and della in the gift of the magi? Neither of these financially-struggling newlyweds can afford a meaningful Christmas gift for the other, so each -- independently -- is faced with the need to sell off their mo…st prized possession in order to afford a present.",0
911232,rm_73465,"Della sells her hair. The conflict is supposedly the moment where the problem in the story appears, but this story began right from the first with a problem. In Gift of the Magi the point of conflict actually solves the first problem and replaces it with a second. By selling her hair, Della gets the money to buy Jim a great present, eliminating the first problem through decisive action.",1
911232,rm_8813537,"Della sells her hair. The conflict is supposedly the moment where the problem in the story appears, but this story began right from the first with a problem. In Gift of the Magi the point of conflict actually solves the first problem and replaces it with a second.",2
914916,rm_4543867,This type of tissue is found lining parts of the body such as the kidney tubules and walls of respiratory bronchioles.The cells of simple cuboidal epithelium are specialized for diffusion and absorption. To unlock this lesson you must be a Study.com Member.t is a single layer thick and made of cube-shaped cells. This type of tissue is found lining parts of the body such as the kidney tubules and walls of respiratory bronchioles. The cells of simple cuboidal epithelium are specialized for diffusion and absorption. To unlock this lesson you must be a Study.com Member.,0
914916,rm_73465,"These further divide into smaller bronchi and bronchioles within the lung tissue. The structure of the larger bronchi is identical to that of the trachea. On the smaller bronchi the C-shaped cartilage rings are gradually replaced by irregular plaques of cartilage. Bronchioles have no cartilage at all. The bronchioles are less than 1mm in diameter, and undergo further divisions, the last of which is characterised by the loss of goblet cells.",1
914916,rm_8813537,"The main function of the bronchi and bronchioles is to carry air from the trachea into the lungs. Smooth muscle tissue in their walls helps to regulate airflow into the lungs. Smooth muscle tissue in their walls helps to regulate airflow into the lungs. When greater volumes of air are required by the body, such as during exercise, the smooth muscle relaxes to dilate the bronchi and bronchioles.",2
938400,rm_4543867,"Celebrity Family Feud Season 3 release date – June 26, 2016. The series originally premiered on June 24, 2008.",0
938400,rm_73465,"About Celebrity Family Feud. The series originally premiered on June 24, 2008. Celebrity Family Feud, a primetime celebrity version of Family Feud, is based on one of television’s most popular and enduring game show formats.",1
938400,rm_8813537,"In addition to the home games, a DVD set titled All-Star Family Feud was released on January 8, 2008 and featured a total of 15 celebrity episodes from the original ABC/syndicated versions on its four discs. It was re-issued as The Best of All-Star Family Feud on February 2, 2010.",2
940547,rm_4543867,"How Did Rock & Roll Music Begin? Rock & roll music began in the 1950s. It was a fusion of different musical styles from across America--blues, gospel, jazz, rhythm & blues, country and swing. The social and economic changes that took place in America during and just after the Second World War contributed to its birth.",0
940547,rm_73465,Join us! When did pop music and rock and roll first begin? 1744 1803 1912 Scholars have not been able to agree on a particular point; many point to the 1950s. Answers.,1
940547,rm_8813537,"Rock 'n' roll originated from the evolution of rhythm and blues. The term rock and roll was coined by Alan Fried, a Cleveland, Ohio USA disc jockey. Although difficult t…o nail down to an exact year, it is safe to say that rock and roll began in the mid fifties in the United States.",2
997622,rm_4543867,"The Showtime series Shameless, which is primarily filmed in Los Angeles, is headed back to Chicago next week to film exterior scenes for the upcoming season. 4 Star Casting is currently looki.. 1 Chicago. 2 Daily Filming Locations.",0
997622,rm_73465,"Shameless. Chicago and Los Angeles filming locations from the Showtime series “Shameless” with William H. Macy and Emmy Rossum. UPDATE 3-7-15: Season 5 Episode 2 locations have been updated here. Been pretty busy of late. More season 5 locations will be added soon, once I get some time. NOTE: It has been noted by several readers that the area(s) where they film in Chicago are not the safest of neighborhoods, so I wouldn’t recommend going to check them out without the benefit of a police escort.",1
997622,rm_8813537,"‘Shameless’ filming in Chicago next week, Extras needed. According to a new casting call, Shameless will return to Chicago next week for a five day shoot. The show is primarily filmed in Los Angeles but they spend a week or two each season filming ..",2
